r,theta,phi
6873.05375,41.118209,-66.70809539999999
6873.71576,44.9213529,-66.63657359999999
6874.41201,48.7248886,-66.60537579999999
6875.13667,52.5285968,-66.6053117
6875.883900000001,56.3323071,-66.6296121
6876.6478,60.1358825,-66.67315649999999
6877.42252,63.9392098,-66.7319753
6878.20237,67.7421929,-66.8029169
6878.9818700000005,71.5447491,-66.8834186
6879.75567,75.3468065,-66.9713446
6880.51863,79.1483003,-67.0648679
6881.2659699999995,82.9491723,-67.16238109999999
6881.9933200000005,86.749369,-67.26242669999999
6882.69686,90.5488413,-67.3636391
6883.37329,94.347544,-67.4646948
6884.01982,98.1454362,-67.5642647
6884.6341299999995,101.94248,-67.6609667
6885.2143399999995,105.7386386,-67.7533143
6885.75911,109.5338762,-67.8396566
6886.2676200000005,113.3281562,-67.9181043
6886.73965,117.1214405,-67.9864364
6887.17538,120.913687,-68.041975
6887.57557,124.7048452,-68.081409
6887.940810000001,128.4948542,-68.1005508
6888.27236,132.2836315,-68.0939695
6888.57153,136.0710644,-68.0544491
6888.83983,139.8569929,-67.9721358
6889.07887,143.6411819,-67.8331599
6889.29027,147.4232755,-67.6173037
6889.475640000001,151.20271359999998,-67.2938446
6889.636520000001,154.9785752,-66.8136612
6889.77442,158.74925539999998,-66.0930037
6889.89075,162.5117286,-64.9765386
6889.98684,166.2596094,-63.140800899999995
6890.06383,169.9769239,-59.7875078
6890.12261,173.6106039,-52.327932499999996
6890.16367,176.8566298,-27.375444899999998
6890.18717,177.2380056,51.9243157
6890.192980000001,174.1632879,83.6971985
6890.18061,170.5555405,92.4049861
6890.14934,166.84615680000002,96.1445498
6890.09828,163.1017885,98.14522
6890.02631,159.34128429999998,99.34651369999999
6889.932070000001,155.5719201,100.1163366
6889.81409,151.7970677,100.62747309999999
6889.6707400000005,148.01848760000001,100.97163069999999
6889.50022,144.2371785,101.2019727
6870.471060000001,18.9560266,102.6371672
6870.1375800000005,15.179941,104.14799219999999
6869.8723,11.426166199999997,106.7867641
6869.677549999999,7.727566500000009,112.1700341
6869.55501,4.23176620000001,127.20155749999999
6869.505700000001,2.2665044000000023,-169.3889399
6869.52997,4.626425900000001,-114.56703259999999
6869.62749,8.167494200000007,-101.62496519999999
6869.797320000001,11.876367700000003,-96.7439613
6870.0379,15.633992800000001,-94.29214449999999
6870.34703,19.41198390000001,-92.8699146
6870.72195,23.200288900000004,-91.9763859
6871.15927,26.994454600000005,-91.38937469999999
6871.65502,30.792198400000004,-90.9955157
6872.204650000001,34.592222,-90.7309671
6872.80306,38.393725,-90.55703179999999
6873.44473,42.1961804,-90.44887279999999
6874.12393,45.9992219,-90.3897977
6874.8348,49.8025825,-90.36815159999999
6875.57137,53.6060605,-90.3755268
6876.32759,57.4094975,-90.40568259999999
6877.09747,61.212765000000005,-90.4538646
6877.875150000001,65.0157562,-90.5163611
6878.65491,68.818381,-90.59020489999999
6879.43112,72.62056100000001,-90.6729666
6880.19845,76.4222264,-90.7626068
6880.95201,80.2233141,-90.8573674
6881.68738,84.0237673,-90.9556889
6882.4006500000005,87.8235347,-91.0561444
6883.088390000001,91.6225695,-91.1573848
6883.74767,95.4208292,-91.2580897
6884.37605,99.2182745,-91.3569199
6884.9715,103.014869,-91.45246949999999
6885.532440000001,106.8105772,-91.5432122
6886.05778,110.6053642,-91.627438
6886.5468900000005,114.3991941,-91.703175
6886.99957,118.192028,-91.7680869
6887.41609,121.9838217,-91.8193354
6887.79709,125.7745224,-91.85338899999999
6888.1435,129.5640632,-91.8657485
6888.456480000001,133.3523545,-91.8505414
6888.73741,137.1392721,-91.7999059
6888.98782,140.9246375,-91.70301909999999
6889.20938,144.7081865,-91.5445051
6889.4038,148.4895153,-91.301704
6889.57276,152.2679818,-90.93972219999999
6889.71794,156.0425147,-90.4018382
6889.84084,159.8112107,-89.5892569
6889.94282,163.5703798,-88.3133955
6890.025030000001,167.3119113,-86.1651256
6890.08846,171.0141606,-82.06883239999999
6890.133900000001,174.5963052,-72.1371731
6890.1618100000005,177.4805478,-33.476185199999996
6890.17234,176.5090654,42.5465285
6890.16525,173.1650184,63.323480599999996
6890.13994,169.51473779999998,69.968325
6890.0956400000005,165.7921926,73.0550288
6890.0314100000005,162.04210669999998,74.77350969999999
6889.94604,158.27856609999998,75.8286138
6889.83817,154.50734849999998,76.5133233
6889.70626,150.7312365,76.9707209
6889.548610000001,146.9517217,77.2788783
6889.36341,143.1696672,77.483998
6870.38317,17.885513400000008,79.2261475
6870.0788600000005,14.114144199999998,80.9760008
6869.843390000001,10.370862799999998,84.1398612
6869.67884,6.703173700000008,91.0372879
6869.58663,3.3682242000000002,113.1997634
6869.56755,2.606433100000004,-168.89972129999998
6869.621730000001,5.592725900000005,-132.99248799999998
6869.74866,9.208660500000008,-123.5915462
6869.947190000001,12.936541700000006,-119.65697159999999
6870.215520000001,16.70148470000001,-117.5786866
6870.55117,20.482961400000008,-116.33975939999999
6870.95102,24.27313670000001,-115.54925619999999
6871.41134,28.068372600000004,-115.02573459999999
6871.927860000001,31.866742200000004,-114.6736803
6872.4958,35.667121900000005,-114.4380573
6873.10995,39.468805700000004,-114.2849138
6873.76475,43.2713215,-114.1921514
6874.45445,47.0743369,-114.1447472
6875.173140000001,50.8776067,-114.13211009999999
6875.91496,54.6809433,-114.146536
6876.67405,58.484198500000005,-114.1822626
6877.44459,62.287251499999996,-114.2348689
6878.22086,66.0900012,-114.30088049999999
6878.997270000001,69.8923614,-114.37750129999999
6879.768480000001,73.6942567,-114.4624261
6880.5294,77.4956203,-114.5537056
6881.275310000001,81.2963929,-114.6496468
6882.00188,85.0965206,-114.7487347
6882.70518,88.8959545,-114.8495708
6883.381770000001,92.6946497,-114.9508195
6884.02871,96.4925649,-115.0511599
6884.64355,100.2896617,-115.1492395
6885.22434,104.0859038,-115.243624
6885.76966,107.8812559,-115.3327424
6886.27859,111.6756829,-115.4148199
6886.75072,115.4691485,-115.48779379999999
6887.186110000001,119.2616132,-115.5492027
6887.5852,123.0530315,-115.59603589999999
6887.94876,126.8433479,-115.62452239999999
6888.2778100000005,130.6324904,-115.62982509999999
6888.57362,134.4203616,-115.6055865
6888.8376100000005,138.2068248,-115.5432309
6889.07136,141.9916814,-115.430852
6889.27655,145.7746349,-115.2513694
6889.45496,149.5552266,-114.9793186
6889.60838,153.3327191,-114.57493199999999
6889.73854,157.1058626,-113.9724095
6889.84699,160.8723875,-113.054465
6889.93508,164.6277568,-111.5900355
6890.00393,168.36153009999998,-109.0542732
6890.054480000001,172.0436682,-103.96298259999999
6890.0874,175.5448154,-90.22194929999999
6890.10308,177.74449049999998,-32.2213541
6890.10162,175.6390276,27.835552099999997
6890.0827,172.14877159999998,42.0788967
6890.045730000001,168.4691196,47.2913974
6889.989860000001,164.7362865,49.8723421
6889.914049999999,160.98139179999998,51.3582043
6889.81704,157.21516079999998,52.2879315
6889.697440000001,153.4422315,52.8976045
6889.55375,149.664916,53.3066464
6889.38432,145.8844837,53.581889999999994
6889.18736,142.1016821,53.7636513
6870.55832,20.596302199999997,54.6460151
6870.21039,16.814447,55.8668607
6869.92959,13.048755999999997,57.9094771
6869.71849,9.319082600000002,61.7581761
6869.57899,5.6969059999999985,70.8655606
6869.51231,2.664681800000011,105.1133351
6869.5190600000005,3.283856700000001,-176.17474919999998
6869.599190000001,6.59577130000001,-153.01878019999998
6869.751990000001,10.259666300000006,-145.92936659999998
6869.97608,14.001822200000007,-142.7030206
6870.269429999999,17.772775800000005,-140.92583209999998
6870.62922,21.557314700000006,-139.84145759999998
6871.05192,25.349243299999998,-139.14045439999998
6871.5334299999995,29.1455597,-138.6732677
6872.069270000001,32.9446243,-138.3588941
6872.6547199999995,36.7454583,-138.1496598
6873.2847,40.5474351,-138.0156678
6873.95383,44.35013,-137.9372
6874.6565,48.153240100000005,-137.9007042
6875.38687,51.9565405,-137.8965366
6876.13899,55.759857600000004,-137.9176243
6876.90684,59.5630529,-137.9586382
6877.68439,63.366012100000006,-138.0154612
6878.4658,67.1686385,-138.0848359
6879.24547,70.97084910000001,-138.16412309999998
6880.01806,74.7725715,-138.2511312
6880.7785300000005,78.5737416,-138.3439932
6881.5222,82.3743017,-138.44107409999998
6882.24484,86.1741999,-138.5408981
6882.94263,89.9733887,-138.64208969999999
6883.61228,93.771824,-138.7433227
6884.25103,97.5694655,-138.8432727
6884.8567,101.3662753,-138.9405696
6885.427610000001,105.1622178,-139.0337475
6885.962600000001,108.957259,-139.12118619999998
6886.460940000001,112.7513647,-139.2010403
6886.92234,116.54449869999999,-139.27114849999998
6887.3469000000005,120.3366209,-139.3289135
6887.735060000001,124.1276839,-139.3711367
6888.087640000001,127.9176282,-139.3937842
6888.40574,131.7063756,-139.3916468
6888.69071,135.4938197,-139.35782899999998
6888.94408,139.2798093,-139.28295559999998
6889.16748,143.06412369999998,-139.1538956
6889.3626,146.8464296,-138.9516175
6889.53122,150.6262056,-138.6473993
6889.67513,154.402602,-138.1957069
6889.79609,158.1741531,-137.5197461
6889.89568,161.9381329,-136.4791342
6889.97525,165.6889023,-134.7874458
6890.03584,169.4127852,-131.7593042
6890.078280000001,173.0667664,-125.28414199999999
6890.10314,176.42997400000002,-105.31801
6890.11066,177.5275878,-30.327969799999998
6890.100850000001,174.69222359999998,10.0324136
6890.07337,171.1159936,20.257716
6890.02759,167.41526929999998,24.434494599999997
6889.9626100000005,163.6743345,26.614611999999997
6889.87734,159.9154714,27.905974399999998
6889.77063,156.14697180000002,28.727146899999997
6889.641100000001,152.3725913,29.270230899999998
6889.48715,148.59426109999998,29.6355641
6889.307070000001,144.8130656,29.8806276
6870.37587,19.52145560000001,31.1695104
6870.04605,15.742998499999999,32.569588599999996
6869.78424,11.984404699999999,34.9762354
6869.592850000001,8.273039800000006,39.7411714
6869.47361,4.7219336,52.23108
6869.427640000001,2.27775960000001,104.9636912
6869.455400000001,4.137447899999998,170.35949259999998
6869.55666,7.621488200000002,-174.0486424
6869.730509999999,11.3177941,-168.53946
6869.97534,15.070897500000001,-165.8559932
6870.288860000001,18.846797300000006,-164.32477799999998
6870.6681100000005,22.6339792,-163.37177309999998
6871.10949,26.427478800000003,-162.74892549999998
6871.60883,30.224798,-162.3318998
6872.16147,34.024534100000004,-162.0515729
6872.76241,37.825831300000004,-161.86645489999998
6873.406379999999,41.6281319,-161.7501222
6874.087850000001,45.4310515,-161.68492849999998
6874.80117,49.234313300000004,-161.6586182
6875.5405,53.037709,-161.6623914
6876.29988,56.841077,-161.6897421
6877.0733,60.6442869,-161.7357327
6877.8547,64.4472305,-161.79652249999998
6878.63821,68.2498156,-161.8690518
6879.41824,72.0519613,-161.95082449999998
6880.18958,75.8535972,-162.0397535
6880.94738,79.654661,-162.1340471
6881.687110000001,83.455097,-162.2321226
6882.40467,87.2548542,-162.332539
6883.09648,91.0538861,-162.43394039999998
6883.7594500000005,94.8521502,-162.53500689999998
6884.391,98.6496071,-162.6344073
6884.989060000001,102.4462202,-162.7307512
6885.552070000001,106.24195449999999,-162.8225363
6886.07893,110.0367759,-162.90808769999998
6886.568990000001,113.83064949999999,-162.98548159999999
6887.02204,117.62353809999999,-163.05244779999998
6887.43826,121.4153994,-163.1062387
6887.81821,125.2061831,-163.1434471
6888.16275,128.995825,-163.15974749999998
6888.47306,132.7842399,-163.1495151
6888.75059,136.5713101,-163.1052488
6888.99696,140.3568683,-163.01666799999998
6889.21392,144.1406673,-162.8692399
6889.403230000001,147.9223309,-162.6416735
6889.56668,151.7012645,-162.3014173
6889.70601,155.47648320000002,-161.7960286
6889.82291,159.2462553,-161.0352143
6889.91893,163.00727369999998,-159.84928829999998
6889.995390000001,166.7524287,-157.8782463
6890.05324,170.46340479999998,-154.2078585
6890.09316,174.07609789999998,-145.7254226
6890.11554,177.1835698,-115.18267639999999
6890.12052,176.9236753,-35.5224174
6890.108,173.70022649999999,-9.613899499999999
6890.0776000000005,170.07002740000001,-1.978573
6890.02864,166.3537824,1.4295331
6889.96012,162.60639379999998,3.2885576999999997
6889.870900000001,158.8442293,4.416863
6889.75975,155.07379550000002,5.1442787
6889.62522,151.2981638,5.628641099999999
6889.46572,147.51895869999998,5.9548377
6889.27952,143.7371104,6.1725647
6870.25165,18.446004400000007,7.736110999999999
6869.93558,14.6717479,9.3525419
6869.6880200000005,10.922280700000002,12.2210056
6869.51133,7.236506300000002,18.251892899999998
6869.40721,3.8046467000000064,36.2079808
6869.37667,2.3712353000000093,107.9984693
6869.42003,5.08033180000001,153.2124679
6869.53692,8.662317999999999,164.25398859999999
6869.72624,12.38139600000001,168.64158759999998
6869.9861900000005,16.143003500000006,170.9013359
6870.31429,19.92296540000001,172.2298798
6870.70742,23.712397800000005,173.0708549
6871.16189,27.507272200000003,173.6254625
6871.67352,31.3054895,173.9979373
6872.23771,35.105840400000005,174.2476365
6872.849429999999,38.907572300000005,174.4108472
6873.503299999999,42.7101861,174.5110172
6874.193719999999,46.5133328,174.5639926
6874.91493,50.3167575,174.5808887
6875.66101,54.1202665,174.5697563
6876.42592,57.9237071,174.5365931
6877.20366,61.7269549,174.48598379999999
6877.98834,65.529906,174.4215189
6878.7742,69.33247180000001,174.3460778
6879.555719999999,73.134575,174.2620255
6880.32767,76.9361471,174.1713541
6881.08521,80.737127,174.0757874
6881.823890000001,84.5374595,173.9768604
6882.53977,88.3370948,173.8759839
6883.22936,92.13598759999999,173.774498
6883.88964,95.9340967,173.673721
6884.51805,99.7313841,173.57499579999998
6885.1124199999995,103.527814,173.4797391
6885.67104,107.3233513,173.3894959
6886.19276,111.1179602,173.30600379999998
6886.677100000001,114.9116043,173.2312744
6887.12403,118.7042452,173.167699
6887.533890000001,122.4958386,173.1181918
6887.90736,126.2863311,173.0863904
6888.2454800000005,130.0756536,173.0769439
6888.54959,133.8637138,173.0959398
6888.82121,137.6503827,173.1515576
6889.06202,141.4354741,173.2551019
6889.27386,145.2187108,173.4227075
6889.458610000001,148.9996667,173.6782826
6889.618100000001,152.7776599,174.0588885
6889.75397,156.5515433,174.6252735
6889.867810000001,160.31925569999999,175.48439879999998
6889.96103,164.0767442,176.84347169999998
6890.03482,167.8149081,179.1617329
6890.09007,171.5086024,-176.3120883
6890.1274,175.0576327,-164.7908544
6890.1470899999995,177.66704959999998,-117.3054332
6890.149219999999,176.1077717,-47.6251135
6890.133610000001,172.6823586,-30.406944099999997
6890.09983,169.0163576,-24.5181479
6890.04715,165.2883942,-21.6939548
6889.97454,161.5357952,-20.095371099999998
6889.88083,157.77085590000002,-19.1047595
6889.76467,153.9987521,-18.458683399999998
6889.62446,150.2220189,-18.0262536
6889.45849,146.4420317,-17.7351641
6889.264990000001,142.6595932,-17.5422233
6870.477150000001,21.153567100000004,-16.7845905
6870.108990000001,17.36990320000001,-15.646472099999999
6869.807400000001,13.600802999999999,-13.7654155
6869.57527,9.863218900000007,-10.298817399999999
6869.41479,6.214571599999999,-2.4527486
6869.327480000001,2.999630500000009,24.7522314
6869.314179999999,2.90088080000001,104.98400249999999
6869.37504,6.0723251000000005,133.9340445
6869.5095,9.714472999999998,142.0970161
6869.7163,13.450155300000006,145.66166909999998
6869.9934299999995,17.2185104,147.5846043
6870.3382599999995,21.0018568,148.7442719
6870.7475,24.7932239,149.4890021
6871.217259999999,28.589306,149.9837335
6871.74313,32.388325200000004,150.3165186
6872.32027,36.1892324,150.5386235
6872.9435300000005,39.991361500000004,150.68192919999998
6873.60743,43.7942638,150.7673202
6874.306350000001,47.5976209,150.8090696
6875.03449,51.401197700000004,150.8172868
6875.7859100000005,55.204813200000004,150.799355
6876.55463,59.0083235,150.7608167
6877.33468,62.8116108,150.7059386
6878.12013,66.6145758,150.638085
6878.9052599999995,70.4171329,150.5599725
6879.68465,74.219207,150.4738483
6880.45323,78.0207316,150.3816196
6881.20629,81.8216479,150.2849492
6881.93948,85.6219024,150.1853312
6882.6489,89.4214462,150.0841513
6883.33111,93.2202351,149.9827389
6883.98308,97.0182273,149.88241499999998
6884.60243,100.8153836,149.7845395
6885.1873399999995,104.611667,149.6905606
6885.73655,108.4070422,149.60207169999998
6886.24921,112.2014743,149.5208798
6886.72496,115.9949264,149.44909339999998
6887.163890000001,119.7873586,149.3892369
6887.56651,123.57872449999999,149.3444083
6887.93362,127.3689667,149.3185
6888.266390000001,131.1580108,149.3165214
6888.56617,134.94575559999998,149.3450795
6888.83448,138.7320589,149.4131205
6889.07289,142.5167127,149.53311789999998
6889.283020000001,146.2994041,149.7230547
6889.46658,150.0796467,150.0098994
6889.62529,153.8566521,150.4360752
6889.76088,157.6290732,151.07242259999998
6889.87493,161.3944353,152.0467481
6889.9688,165.1477102,153.6150884
6890.043610000001,168.87703599999998,156.3735766
6890.10015,172.546826,162.0770838
6890.13889,175.9907467,178.4578555
6890.16003,177.69992889999997,-114.11258749999999
6890.163570000001,175.18362869999999,-63.9795156
6890.149240000001,171.6455804,-51.944960599999995
6890.11654,167.95467630000002,-47.284525699999996
6890.06462,164.2176483,-44.9139075
6889.99234,160.4607764,-43.529314
6889.89838,156.6934774,-42.655902399999995
6889.78117,152.9199195,-42.080734899999996
6889.6390200000005,149.1422137,-41.6943543
6889.47019,145.3615328,-41.4347858
6889.27305,141.5785727,-41.2643092
6870.477900000001,20.076096300000003,-40.2734713
6870.12369,16.29578860000001,-38.9700657
6869.83655,12.533292700000004,-36.7617416
6869.61918,8.811716000000004,-32.5046113
6869.47358,5.219667900000005,-21.9490752
6869.40112,2.425192100000004,20.547285
6869.40246,3.6820418000000075,94.3578813
6869.47756,7.090321099999997,113.35361599999999
6869.62571,10.771545500000002,119.60637089999999
6869.845490000001,14.519500500000007,122.5521947
6870.1348,18.293126400000006,124.20403999999999
6870.490890000001,22.0791641,125.222062
6870.91042,25.87205730000001,125.8838328
6871.3894900000005,29.669063200000004,126.32595669999999
6871.92356,33.4686643,126.6233834
6872.507640000001,37.2699445,126.8206534
6873.13641,41.0723117,126.94591159999999
6873.8042700000005,44.8753611,127.0178344
6874.505429999999,48.6788019,127.0493242
6875.23395,52.482416,127.0496029
6875.98383,56.2860338,127.02546059999999
6876.74913,60.089519100000004,126.9820316
6877.523980000001,63.8927592,126.9232954
6878.30268,67.6956589,126.85241119999999
6879.0797,71.4981367,126.77194709999999
6879.84971,75.3001206,126.6840428
6880.60765,79.1015465,126.5905277
6881.34882,82.9023563,126.49301059999999
6882.069030000001,86.7024964,126.3929501
6882.7646,90.5019177,126.29171249999999
6883.432400000001,94.3005751,126.19062179999999
6884.069820000001,98.0984268,126.091006
6884.67482,101.8954342,125.99424619999999
6885.24577,105.6915611,125.9018277
6885.78154,109.4867716,125.8153986
6886.28156,113.2810293,125.73684349999999
6886.74574,117.0742966,125.6683777
6887.1743799999995,120.8665317,125.61267269999999
6887.56809,124.657685,125.5730299
6887.92779,128.447695,125.5536262
6888.25457,132.23648070000002,125.55987379999999
6888.5496299999995,136.02393,125.598963
6888.81434,139.8098829,125.6807082
6889.050230000001,143.59410450000001,125.8189175
6889.25893,147.3762393,126.03370899999999
6889.44212,151.1557293,126.35563619999999
6889.6015,154.9316591,126.83351669999999
6889.73859,158.70243599999998,127.55050879999999
6889.85476,162.46505969999998,128.66066469999998
6889.95128,166.213209,130.4842362
6890.0292,169.9311128,133.8095301
6890.08926,173.5666186,141.18176739999998
6890.13184,176.823714,165.6746648
6890.1570600000005,177.26485129999998,-115.2207296
6890.16483,174.2065208,-82.8246542
6890.154759999999,170.6010599,-74.0058383
6890.126200000001,166.8923242,-70.233085
6890.07815,163.14821460000002,-68.2184834
6890.0093,159.3878339,-67.010078
6889.91817,155.6185349,-66.23613809999999
6889.80316,151.8437193,-65.7224002
6889.66258,148.0651612,-65.3764896
6889.49471,144.2838668,-65.144907
6870.4153799999995,19.001371000000006,-63.724056499999996
6870.07951,15.225002500000002,-62.2230894
6869.811650000001,11.470719000000003,-59.6048864
6869.61421,7.770879399999998,-54.276686299999994
6869.488969999999,4.2698297000000025,-39.4763352
6869.43702,2.261442400000007,23.126711
6869.45879,4.58645150000001,78.8246813
6869.55406,8.123760900000008,91.9507392
6869.72192,11.831848399999998,96.8763958
6869.9608,15.5892427,99.344758
6870.26846,19.367174000000006,100.774729
6870.64194,23.15548890000001,101.6724345
6871.0777800000005,26.949698000000005,102.26192499999999
6871.57201,30.747503000000002,102.6573593
6872.120150000001,34.5475974,102.9229618
6872.71724,38.349176400000005,103.09763149999999
6873.3579500000005,42.1517104,103.206319
6874.036730000001,45.9548316,103.26578479999999
6874.74784,49.758273,103.2877259
6875.485350000001,53.5618326,103.2805764
6876.24315,57.3653518,103.2505942
6877.01513,61.1687006,103.2025455
6877.79539,64.9717711,103.14015069999999
6878.57821,68.7744714,103.0663841
6879.35808,72.5767221,102.98368049999999
6880.1298,76.3784535,102.89408279999999
6880.8884100000005,80.1796038,102.79935169999999
6881.62932,83.9801167,102.7010482
6882.34833,87.779941,102.6006003
6883.041740000001,91.5790291,102.4993578
6883.706429999999,95.3773362,102.3986418
6884.34003,99.1748211,102.29979069999999
6884.94069,102.9714461,102.20420899999999
6885.50705,106.7671757,102.11342049999999
6886.03823,110.5619754,102.0291319
6886.53367,114.3558106,101.95331089999999
6886.99317,118.1486433,101.8882878
6887.416929999999,121.9404301,101.8368928
6887.805520000001,125.73111879999999,101.80264679999999
6888.15976,129.520643,101.7900348
6888.48067,133.3089138,101.804909
6888.76947,137.0958074,101.85510239999999
6889.02756,140.881146,101.9513947
6889.256469999999,144.6646665,102.10909439999999
6889.45786,148.4459664,102.3507516
6889.63341,152.2244074,102.7110709
6889.78474,155.9989254,103.2464255
6889.91334,159.7676313,104.05491289999999
6890.020560000001,163.52686640000002,105.32355129999999
6890.10761,167.26860449999998,107.4573499
6890.175450000001,170.97148679999998,111.5181197
6890.22483,174.5561788,121.3247499
6890.25625,177.46072529999998,159.2839081
6890.26987,176.54309030000002,-124.2667706
6890.265560000001,173.2072059,-103.13898689999999
6890.24291,169.5584827,-96.42351699999999
6890.20118,165.83653520000001,-93.31318329999999
6890.13938,162.08679039999998,-91.58416869999999
6890.056320000001,158.32349729999999,-90.5234954
6889.95066,154.5524859,-89.8354916
6889.820839999999,150.7765597,-89.3759843
6889.66517,146.99722,-89.0663938
6889.48188,143.2153343,-88.86025529999999
6870.6472300000005,21.717387900000006,-88.1942059
6870.26693,17.932479999999998,-87.1294727
6869.953310000001,14.160779700000006,-85.39011889999999
6869.70903,10.416894499999998,-82.2504142
6869.53621,6.747585600000008,-75.42748859999999
6869.43629,3.4037063000000103,-53.6512768
6869.4101200000005,2.5844364000000013,23.8579589
6869.45788,5.550921400000007,60.4644912
6869.579110000001,9.164323800000005,69.9910261
6869.77272,12.891617800000006,73.962418
6870.03696,16.6564317,76.0560878
6870.36934,20.4379414,77.3028836
6870.76671,24.2282218,78.0979649
6871.2254,28.023598800000002,78.6243977
6871.74122,31.822128400000004,78.9784276
6872.3095,35.6226779,79.2154587
6872.925179999999,39.4245353,79.3696446
6873.58284,43.227225000000004,79.4632015
6874.27685,47.0304128,79.511225
6875.001270000001,50.8338533,79.5243529
6875.75,54.6373588,79.51032169999999
6876.51667,58.4407793,79.4749171
6877.295230000001,62.2439893,79.42257699999999
6878.080150000001,66.0468848,79.356787
6878.865900000001,69.8493784,79.2803509
6879.64711,73.6513928,79.1955807
6880.41887,77.4528598,79.1044302
6881.17659,81.2537195,79.0085967
6881.91603,85.0539177,78.9095979
6882.6333700000005,88.8534054,78.80883469999999
6883.3251900000005,92.6521384,78.7076438
6883.98845,96.4500758,78.6073462
6884.62058,100.2471794,78.5092939
6885.21943,104.0434133,78.41491959999999
6885.783350000001,107.8387426,78.3257922
6886.3112,111.6331324,78.2436833
6886.802299999999,115.4265466,78.17065149999999
6887.25644,119.2189459,78.1091529
6887.6738,123.0102847,78.062191
6888.05496,126.8005074,78.0335271
6888.400820000001,130.5895424,78.02798419999999
6888.71252,134.3772928,78.0518992
6888.99142,138.16362279999998,78.1138174
6889.23899,141.9483354,78.2255977
6889.4568500000005,145.731136,78.4042458
6889.64673,149.5115693,78.6751014
6889.810310000001,153.288903,79.077713
6889.949259999999,157.0618964,79.6774655
6890.065030000001,160.8282975,80.5907861
6890.15893,164.5836095,82.04672099999999
6890.23213,168.3175056,84.5644555
6890.28558,172.00037709999998,89.6072628
6890.320070000001,175.5055731,103.14808649999999
6890.336179999999,177.7427497,160.28246059999998
6890.334150000001,175.67812320000002,-138.8200119
6890.31386,172.1928941,-124.3587711
6890.2749,168.51458780000002,-119.0939015
6890.216530000001,164.782425,-116.4934129
6890.13776,161.02799349999998,-114.9982387
6890.03742,157.2621407,-114.06335969999999
6889.91413,153.4895463,-113.45053709999999
6889.766320000001,149.7125396,-113.03942699999999
6889.592259999999,145.9323982,-112.7627507
6889.39015,142.1498739,-112.5799552
6870.422350000001,20.646161000000006,-111.7038587
6870.06678,16.864044800000002,-110.48943779999999
6869.77923,13.09796080000001,-108.4599834
6869.56223,9.367515600000004,-104.64409309999999
6869.41762,5.742896200000004,-95.6523953
6869.3466100000005,2.6926705999999996,-62.089863099999995
6869.3497800000005,3.2496782999999994,16.871517
6869.42708,6.5506249000000025,40.4817482
6869.57775,10.21274480000001,47.6617672
6869.800480000001,13.9544432,50.9184644
6870.09326,17.72529800000001,52.709351999999996
6870.4534,21.509873100000007,53.8010934
6870.8775,25.30189800000001,54.506536999999994
6871.3615899999995,29.0983406,54.976623399999994
6871.90121,32.8975468,55.2930054
6872.4915200000005,36.6985303,55.5036948
6873.12736,40.5006596,55.638779299999996
6873.80331,44.3035067,55.7180908
6874.51361,48.1067672,55.755252899999995
6875.25225,51.9102145,55.7599564
6876.01304,55.7136732,55.739306799999994
6876.78972,59.5170018,55.6986566
6877.57628,63.3200827,55.6421401
6878.36709,67.1228176,55.573026899999995
6879.1566299999995,70.9251235,55.493964999999996
6879.93951,74.7269275,55.407151
6880.71066,78.5281644,55.3144561
6881.465520000001,82.3287755,55.2175191
6870.63843,22.28190620000001,-159.6149259
6870.25855,18.495514400000005,-158.621458
6869.94467,14.721086499999998,-157.0153762
6869.6997599999995,10.971203299999999,-154.1698709
6869.52607,7.284135300000003,-148.2056029
6869.42513,3.845400100000006,-130.5639715
6869.3978,2.356768900000006,-59.5001544
6869.44423,5.0359630000000095,-13.387764599999999
6869.5639,8.614301900000001,-2.1780771999999997
6869.75559,12.3324152,2.2550149999999998
6870.017400000001,16.093628300000006,4.5329175
6870.346820000001,19.873384400000006,5.8704645
6870.7408,23.662689900000004,6.7165509
6871.19577,27.457475900000006,7.2743394
6871.70759,31.255626500000005,7.6489289
6872.27167,35.0559245,7.9001060999999995
6872.88297,38.8576136,8.064390699999999
6873.5360200000005,42.660193,8.1653661
6874.22509,46.463312300000005,8.2189607
6874.9443,50.266714900000004,8.2363424
6875.68772,54.0702054,8.2255968
6876.44942,57.8736297,8.1927455
6877.22357,61.6768633,8.1423902
6878.00428,65.4798027,8.0781336
6878.78577,69.28235910000001,8.0028638
6879.5626,73.0844548,7.918952399999999
6880.3296900000005,76.8860218,7.8283964
6881.08225,80.6869999,7.732923199999999
6881.815820000001,84.4873342,7.6340704
6882.52647,88.2869749,7.5332503
6883.2108100000005,92.0858768,7.4318043
6883.86592,95.8839984,7.3310509999999995
6884.4894,99.6813022,7.2323338999999995
6885.07923,103.4777524,7.137069599999999
6885.633890000001,107.27331459999999,7.0468017
6886.15236,111.06795439999999,6.9632654
6886.63403,114.8616366,6.8884684
6887.0787900000005,118.6543224,6.8247966
6887.48697,122.4459675,6.7751570999999995
6887.8593,126.2365181,6.7431776
6888.19679,130.0259059,6.7334935
6888.50068,133.8140388,6.7521727
6888.77237,137.6007883,6.807365099999999
6889.01342,141.3859684,6.9103309
6889.225469999999,145.1693027,7.0771339
6889.41023,148.9503658,7.3315652
