r,theta,phi,Br,Btheta,Bphi
6889.73176,151.705561,-51.521135799999996,23542.1535,-14545.4482,1232.7835
6889.577200000001,147.9268105,-51.1803035,21529.062700000002,-14278.9748,584.6414
6889.39545,144.1453391,-50.9522822,19743.5607,-13955.1757,-56.357600000000005
6889.18492,140.3617426,-50.804484099999996,18186.0731,-13641.196300000001,-684.5951
6888.94404,136.576397,-50.715595699999994,16828.8874,-13391.4935,-1290.7355
6888.67125,132.7895481,-50.671069599999996,15633.1052,-13249.0293,-1871.2822
6872.86567,37.8364573,-51.951889099999995,-39370.0935,-13102.7818,-4247.0906
6872.25443,34.035271,-51.7666925,-40860.6553,-11543.677800000001,-4048.5714000000003
6871.69117,30.235634500000003,-51.4862988,-42055.388900000005,-10001.8174,-3830.366
6871.180850000001,26.4384023,-51.069240199999996,-42967.936200000004,-8511.3027,-3598.6275
6870.72797,22.644976600000007,-50.446445,-43634.406200000005,-7089.320500000001,-3381.7392
6870.33663,18.857855200000003,-49.493705299999995,-44151.4197,-5668.7459,-2977.3288000000002
6870.0104,15.082000100000002,-47.9633161,-44485.938200000004,-4739.5405,-2579.172
6869.75229,11.328913600000007,-45.282361699999996,-44779.285500000005,-3763.4035000000003,-2269.2385
6869.5647,7.632527600000003,-39.7822266,-45080.8393,-2983.5869000000002,-1796.2885
6869.44937,4.147682400000008,-24.2399868,-45428.4672,-2411.4624,-1077.7087000000001
6869.40741,2.278044500000007,40.9368455,-45840.2993,-1719.953,801.6393
6870.253,18.943721600000003,43.5380055,-44260.411400000005,-7241.4278,2331.9379
6870.64301,22.731089800000007,44.4822105,-43673.055400000005,-8618.721800000001,2403.0148
6871.09536,26.524699500000004,45.0999935,-42905.1495,-10055.869700000001,2466.7338
6871.6059000000005,30.3220838,45.5138999,-41948.336,-11563.3173,2469.7569000000003
6872.16999,34.121854500000005,45.7922115,-40783.749500000005,-13137.9549,2416.6537000000003
6872.78264,37.9231634,45.9759828,-39377.670900000005,-14768.679900000001,2316.2661000000003
6873.43855,41.7254571,46.091394799999996,-37718.0847,-16435.8217,2186.9446000000003
6874.132100000001,45.5283548,46.1559508,-35784.9774,-18128.2727,2039.2631000000001
6874.85732,49.3315817,46.1818181,-33548.7431,-19833.093100000002,1877.2854
6875.607940000001,53.1349298,46.177740799999995,-30975.0201,-21520.6899,1710.0747000000001
6876.37784,56.9382351,46.150188899999996,-28044.133100000003,-23145.5671,1540.7381
6877.1611299999995,60.74136540000001,46.1040761,-24743.1683,-24657.7883,1369.8980000000001
6877.951980000001,64.5442127,46.043225299999996,-21074.286500000002,-25986.4945,1196.0703
6878.74456,68.3466854,45.9706834,-17067.5261,-27055.191300000002,1011.1022
6879.533310000001,72.1487042,45.8889381,-12790.7229,-27789.098400000003,805.3961
6880.31289,75.9501995,45.8000714,-8338.2293,-28128.639000000003,566.1651
6881.07836,79.7511089,45.705872,-3824.8120000000004,-28035.626900000003,282.1822
6881.82529,83.5513764,45.6079201,618.4591,-27498.888000000003,-57.7391
6882.54976,87.3509519,45.5076556,4862.0217,-26541.8439,-463.086
6883.2483,91.1497907,45.4064347,8790.1169,-25211.0557,-939.2985
6883.91787,94.9478522,45.3055793,12302.540500000001,-23580.6083,-1487.4932000000001
6884.55586,98.7450991,45.206424399999996,15327.197100000001,-21745.8131,-2105.9563000000003
6885.1600499999995,102.5414964,45.1103655,17834.9838,-19819.517900000003,-2787.6581
6885.728730000001,106.3370104,45.018910899999995,19838.7305,-17903.29,-3519.7767000000003
6886.26064,110.1316081,44.933743899999996,21378.4604,-16099.284500000002,-4284.356
6886.75501,113.9252553,44.8567982,22538.8959,-14478.8765,-5056.5074
6887.21157,117.7179155,44.7903571,23413.215500000002,-13086.7307,-5821.096100000001
6887.630480000001,121.50954759999999,44.7371858,24095.007,-11939.5679,-6562.8562
6888.01219,125.3001019,44.7007152,24676.743700000003,-11034.3982,-7268.735900000001
6888.357480000001,129.08951489999998,44.6853032,25240.5137,-10346.2309,-7929.9413
6888.6674299999995,132.8777014,44.6966197,25848.0443,-9839.3583,-8544.8384
6888.94342,136.6645432,44.7422305,26545.523,-9471.7263,-9111.3393
6889.187,140.4498715,44.8325123,27367.6495,-9201.540200000001,-9631.7612
6889.39987,144.2334366,44.982145599999996,28342.335900000002,-8979.9545,-10108.5821
6889.58377,148.01485739999998,45.2126582,29477.8256,-8758.2414,-10543.4505
6889.74056,151.7935312,45.5570014,30777.190000000002,-8482.5372,-10937.9742
6889.87197,155.5684587,46.068338499999996,32229.433200000003,-8093.914900000001,-11288.5
6889.97961,159.3378792,46.8383699,33801.9637,-7519.9078,-11602.470800000001
6890.06487,163.0984196,48.039848299999996,35459.4069,-6668.9713,-11879.0758
6890.12906,166.842803,50.0405587,37148.2615,-5462.4812,-12107.7692
6890.1732999999995,170.55218209999998,53.7795008,38809.4911,-3773.4815000000003,-12242.9578
6890.19851,174.159941,62.4828803,40373.6043,-807.8504,-12215.476
6890.205390000001,177.23533859999998,94.21604789999999,41758.4441,6467.7707,-9705.647700000001
6890.19444,176.8582192,173.50384459999998,42925.8098,9424.9393,5659.3754
6890.16579,173.6133835,-161.50706889999998,43774.3229,4416.123500000001,9563.794100000001
6890.119310000001,169.9800287,-154.0385133,44280.5504,1239.0888,10263.399300000001
6890.05455,166.2629045,-150.681752,44404.872,-1255.662,10393.3519
6889.9708,162.5151839,-148.84424099999998,44149.497200000005,-3553.3185000000003,10303.815700000001
6889.86705,158.75286699999998,-147.7267065,43535.6402,-5680.1763,10080.456
6889.741980000001,154.98234680000002,-147.0053313,42596.2842,-7661.067,9778.0332
6889.59401,151.20665209999999,-146.5246286,41365.3841,-9503.1594,9431.5309
6889.42144,147.4273888,-146.200773,39883.6047,-11209.3596,9060.9724
6889.22251,143.6454788,-145.9846023,38188.048500000004,-12792.2661,8679.8678
6888.99546,139.8614829,-145.8453701,36309.675,-14260.8277,8300.9864
6888.73861,136.07575789999999,-145.7628441,34270.3979,-15635.162,7930.372700000001
6888.45032,132.28853900000001,-145.7231447,32080.9314,-16927.9699,7572.1445
6872.5982,37.327309500000005,-146.9838737,-38627.7102,-14520.654100000002,3836.9192000000003
6872.004,33.5261074,-146.78762659999998,-40617.5523,-13041.0264,3593.9172000000003
6871.45913,29.7265613,-146.4916881,-42339.3068,-11407.7077,3277.5437
6870.968440000001,25.92958250000001,-146.0518185,-43740.248,-9663.488800000001,2902.8766
6870.5364500000005,22.136679700000002,-145.3936546,-44805.4698,-7910.6376,2411.2686000000003
6870.167310000001,18.3505732,-144.38185249999998,-45561.8087,-6105.7901,1971.4613000000002
6869.86467,14.576760300000004,-142.74193879999999,-46007.1604,-4355.2543000000005,1457.0048000000002
6869.63146,10.828318699999997,-139.8230443,-46186.1561,-2731.2146000000002,937.5045
6869.46985,7.145541100000003,-133.6502246,-46178.3163,-1202.7916,351.8576
6869.38125,3.728704399999998,-115.04411449999999,-46009.4645,-63.7965,-503.06600000000003
6869.36645,2.4056785000000076,-41.9959786,-45700.843,-1379.8027,-1280.0179
6869.42554,5.168282900000008,1.5000004999999998,-45293.915100000006,-3273.0783,-276.8553
6869.557940000001,8.756364200000007,12.240106599999999,-44786.93,-4645.4828,289.7678
6869.76237,12.476920399999997,16.5485908,-44181.1249,-5955.870400000001,636.5707
6870.03694,16.239053,18.7777898,-43483.93,-7252.543500000001,933.6455000000001
6870.379140000001,20.019227400000005,20.0916996,-42699.630300000004,-8533.8435,1221.5835
6870.785900000001,23.8087357,20.9246604,-41797.622200000005,-9871.6446,1200.4098000000001
6871.25359,27.603613300000006,21.4744659,-40755.4907,-11225.210500000001,1270.6997000000001
6871.77809,31.401789400000006,21.8438741,-39586.637,-12620.147700000001,1313.3774
6872.35467,35.2020695,22.091521999999998,-38250.036700000004,-14079.317000000001,1338.079
6872.97814,39.0037091,22.253312299999997,-36694.7266,-15600.194000000001,1347.3042
6873.64288,42.8062145,22.352473699999997,-34892.9064,-17167.373,1345.7047
6874.34301,46.6092394,22.404720599999997,-32811.6436,-18776.2796,1335.9603
6875.07257,50.4125297,22.421086199999998,-30402.8973,-20402.600000000002,1324.6991
6875.825640000001,54.2158913,22.409567799999998,-27627.856,-22001.1786,1305.3797
6876.59641,58.0191722,22.3761266,-24464.863,-23510.9425,1276.2008
6877.3788700000005,61.8222502,22.325321499999998,-20913.9019,-24857.7285,1230.1914000000002
6878.167060000001,65.6250221,22.2607259,-16997.3074,-25956.696500000002,1160.9718
6878.95529,69.4273998,22.1852072,-12782.409300000001,-26719.4431,1065.5522
6879.73809,73.2293068,22.1011225,-8366.7401,-27075.321,940.7541
6880.51034,77.0306756,22.010458399999997,-3873.3938000000003,-26971.6762,782.9966000000001
6881.26727,80.8314462,21.914934799999997,553.1818000000001,-26380.8207,588.7087
6882.00461,84.6315644,21.816084099999998,4747.7119,-25317.015900000002,351.31890000000004
6882.71852,88.4309815,21.7153159,8583.4624,-23845.2218,76.0677
6883.40568,92.2296538,21.6139707,11939.5933,-22027.1411,-236.5492
6884.06315,96.0275419,21.5133677,14706.4509,-19974.16,-590.5411
6884.68829,99.8246095,21.414852099999997,16838.0622,-17827.6263,-982.1022
6885.27894,103.6208214,21.319844,18342.7916,-15728.8055,-1407.9098000000001
6885.83353,107.4161434,21.2298932,19282.2711,-13808.4966,-1863.7992000000002
6886.35102,111.210542,21.146744599999998,19763.5023,-12169.9289,-2340.9953
6886.83082,115.0039828,21.072419,19926.3754,-10876.385400000001,-2834.4983
6887.27278,118.7964279,21.0093207,19909.9414,-9944.687600000001,-3338.9794
6887.67719,122.58783349999999,20.9603817,19850.069900000002,-9362.699200000001,-3851.1525
6888.04478,126.3781457,20.9292636,19859.4201,-9083.8487,-4368.014700000001
6888.37664,130.1672963,20.9206489,20013.685400000002,-9047.8552,-4885.985500000001
6888.67403,133.9551929,20.940673,20368.0366,-9202.1758,-5399.924300000001
6888.93841,137.7417058,20.9975845,20961.4604,-9489.3399,-5911.0701
6889.17136,141.5266473,21.1027924,21819.0443,-9855.052,-6419.3926
6889.37456,145.30973699999998,21.2725938,22952.8223,-10243.8338,-6922.1347000000005
6889.54979,149.0905424,21.5311608,24367.863100000002,-10599.4739,-7418.9071
6889.698850000001,152.8683719,21.9160073,26052.004500000003,-10856.8857,-7904.894200000001
6889.82345,156.6420603,22.4887165,27978.3767,-10954.9307,-8392.4766
6889.92516,160.4095116,23.357932599999998,30112.877800000002,-10820.8107,-8889.214100000001
6890.00532,164.16659199999998,24.734686999999997,32396.5851,-10370.1067,-9413.7305
6890.06508,167.9039824,27.088514999999997,34772.0715,-9472.0583,-9996.9416
6890.1055,171.5957731,31.703995199999998,37169.603500000005,-7764.1773,-10751.0398
6890.127390000001,175.1374846,43.558419099999995,39475.3425,-4403.2339,-11758.6142
6890.13137,177.6870667,92.72400429999999,41594.472,6319.6432,-9898.830600000001
6890.1178,176.0317912,160.9455659,43463.4409,10349.2109,3162.2794000000004
6890.08671,172.594875,177.6298488,45019.0137,7177.910000000001,6731.3332
6890.03788,168.92661149999998,-176.5963318,46229.7281,4279.4808,7676.6812
6889.9708200000005,165.197857,-173.8119322,46958.608100000005,1662.8663000000001,8170.4107
6889.88472,161.4448702,-172.2312365,47233.791300000004,-790.6148000000001,8327.0383
6889.34966,143.11135489999998,118.9865306,50258.799900000005,-6118.8467,-2450.9166
6889.13489,139.3272776,119.11651579999999,49524.318,-8383.7088,-1953.9995000000001
6888.88938,135.5415319,119.19209889999999,48414.8968,-10654.6252,-1500.6324
6888.61154,131.7543392,119.22647389999999,46936.527,-12916.4889,-1082.8398
6873.33417,40.600237500000006,117.8517894,-42054.5746,-16855.412200000002,-2354.9829
6872.68465,36.798295800000005,117.9852116,-43842.7022,-14779.9331,-2254.3033
6872.07967,32.997475300000005,118.1936143,-45244.290700000005,-12722.2168,-2090.8666000000003
6871.52458,29.198399300000005,118.5067388,-46269.5178,-10717.5779,-1872.2172
6871.02442,25.402040400000004,118.9719731,-46937.493500000004,-8807.929900000001,-1600.7776000000001
6870.58368,21.610026500000004,119.66975529999999,-47282.1232,-7036.538600000001,-1289.4863
6870.206270000001,17.825337000000005,120.7484013,-47360.1693,-5422.0004,-961.4784000000001
6869.89559,14.054111200000008,122.51421739999999,-47250.7862,-4011.8594000000003,-675.3846
6869.65442,10.311377800000002,125.71374809999999,-47020.5107,-2650.7347,-488.7139
6869.48493,6.645747600000007,132.71812359999998,-46681.8242,-1461.5849,245.8497
6869.38859,3.3234262,155.4183991,-46330.6887,-318.7096,378.0196
6869.3662,2.6388918000000103,-126.2557806,-46041.0078,169.45420000000001,-491.41700000000003
6869.41787,5.649974499999999,-91.2542548,-45826.1215,-707.0553,-1099.8691000000001
6869.54302,9.269297300000005,-82.0092086,-45688.293300000005,-1569.8235,-1422.8412
6869.74048,12.998265099999998,-78.1190696,-45622.3861,-2461.6134,-1703.5366000000001
6870.0083700000005,16.7637785,-76.0587908,-45564.424100000004,-3459.8696,-1964.7711000000002
6870.34421,20.545651399999997,-74.8287594,-45440.535,-4646.8652,-2245.9263
6870.7450499999995,24.3361474,-74.0432263,-45184.509600000005,-5926.5045,-2436.2614000000003
6871.207310000001,28.131664800000003,-73.5227192,-44725.5906,-7361.0141,-2670.734
6871.7267999999995,31.930292300000005,-73.1726012,-44042.193100000004,-8878.244700000001,-2705.8881
6872.29882,35.7309132,-72.9382743,-43022.4418,-10483.9624,-2992.0910000000003
6872.91824,39.5328248,-72.786025,-41684.549,-12070.1718,-3143.7561
6873.57952,43.3355568,-72.6938935,-40049.1449,-13601.676800000001,-3271.6366000000003
6874.27686,47.1387772,-72.6469413,-38133.2065,-15040.768100000001,-3375.5723000000003
6875.00431,50.9422407,-72.6346312,-35967.7964,-16358.6954,-3451.9660000000003
6875.75595,54.7457591,-72.649294,-33584.8718,-17528.184,-3500.0068
6876.525890000001,58.5491835,-72.6851913,-31031.6718,-18534.913,-3518.3422
6877.3082,62.3523931,-72.73791829999999,-28350.3894,-19375.207700000003,-3506.3481
6878.0970099999995,66.1552865,-72.8040123,-25581.5433,-20052.5472,-3463.5507000000002
6878.886570000001,69.9577773,-72.88068539999999,-22753.1281,-20581.7927,-3385.8694
6879.6713,73.7597901,-72.96563809999999,-19879.466200000003,-20962.9067,-3276.9032
6880.44591,77.5612582,-73.0569247,-16988.5597,-21200.937100000003,-3140.6531
6881.2055,81.362122,-73.1528538,-14100.461800000001,-21302.132400000002,-2976.7034000000003
6881.94545,85.1623277,-73.2519114,-11233.015800000001,-21267.6483,-2780.8094
6882.66163,88.9618253,-73.3526986,-8410.8977,-21101.1163,-2552.5399
6883.3505700000005,92.760569,-73.4538785,-5659.5464,-20810.7615,-2290.06
6884.009400000001,96.5585174,-73.55412799999999,-3003.5462,-20402.2652,-1991.5359
6884.6357,100.355633,-73.65209159999999,-474.8711,-19898.1201,-1651.825
6885.22745,104.1518801,-73.7463319,1909.6283,-19326.4912,-1273.2499
6885.78319,107.9472232,-73.8352728,4139.5629,-18716.058800000003,-858.8801000000001
6886.3022,111.7416273,-73.9171343,6215.8534,-18099.2694,-413.6694
6886.78415,115.5350572,-73.9898468,8147.552100000001,-17507.051,56.0082
6887.22901,119.3274742,-74.0509398,9954.182200000001,-16968.8396,546.0738
6887.637140000001,123.1188329,-74.09739019999999,11666.2427,-16509.949800000002,1049.0934
6888.00925,126.9090778,-74.1254094,13327.3718,-16148.3287,1561.7408
6888.346259999999,130.698137,-74.1301355,14985.450200000001,-15885.210500000001,2079.1392
6888.649520000001,134.4859128,-74.1051784,16688.2504,-15711.809000000001,2598.1897
6888.92038,138.2722679,-74.04191089999999,18477.6819,-15602.132000000001,3117.069
6889.16043,142.0570032,-73.9283505,20381.7635,-15516.509800000002,3629.761
6889.3714,145.8398207,-73.7472959,22406.1281,-15411.069000000001,4130.6312
6889.55501,149.6202592,-73.47308439999999,24537.7076,-15239.8695,4612.3892000000005
6889.71294,153.3975748,-73.0656036,26738.672000000002,-14964.644400000001,5063.9384
6889.84678,157.1705048,-72.4584112,28953.5625,-14566.3623,5469.139
6889.958,160.9367518,-71.532906,31119.5093,-14051.676300000001,5802.4368
6890.04798,164.6917148,-70.0549712,33174.7446,-13460.8243,6013.662200000001
6890.117990000001,168.4247761,-67.4912708,35078.586800000005,-12879.8704,5956.127
6890.16907,172.10523719999998,-62.326527,36813.7687,-12475.082100000001,5277.1179
6890.201980000001,175.5996539,-48.2881231,38314.0136,-12734.634900000001,3065.9321
6890.217070000001,177.7438822,10.9080408,39699.648400000005,-9424.9023,-8319.5106
6890.21442,175.58329909999998,69.7472318,40950.2502,1224.8790000000001,-11980.8449
6890.193719999999,172.0870082,83.6983676,42085.0527,2974.7001,-11100.404900000001
6890.154390000001,168.4061472,88.84203339999999,43103.386600000005,2812.6009,-10584.4478
6890.0956400000005,164.6729696,91.3978637,44013.8353,2115.6576,-10198.0728
6890.0165099999995,160.91798640000002,92.8720554,44788.2724,1090.1537,-9837.424500000001
6889.91579,157.1517655,93.79549589999999,45417.7842,-95.05380000000001,-9360.0877
6889.7921400000005,153.3788902,94.401431,45820.9152,-1509.8006,-9054.1969
6889.64407,149.6016496,94.80808979999999,46062.7725,-3001.8198,-8424.9056
6889.469929999999,145.8213022,95.0817337,46028.7585,-4594.0171,-7981.4285
6889.267940000001,142.0385902,95.2623788,45776.6584,-6280.9064,-7405.903700000001
6889.03635,138.2539739,95.37563279999999,45275.946800000005,-8048.9942,-6784.122
6888.77347,134.4677512,95.4386639,44514.084500000004,-9893.3213,-6142.172500000001
6888.47775,130.6801211,95.46343429999999,43480.600300000006,-11804.4269,-5490.026400000001
6873.13269,39.520425700000004,94.120268,-43743.0811,-15548.6008,197.54680000000002
6872.5080499999995,35.7187624,94.2728862,-45254.5631,-13381.469500000001,281.3888
6871.92984,31.9183856,94.5077025,-46357.7489,-11285.3992,360.6395
6871.40325,28.119998900000006,94.858492,-47086.5255,-9298.6466,436.44440000000003
6870.93295,24.32472080000001,95.3799609,-47473.236600000004,-7457.406300000001,501.36510000000004
6870.52318,20.534467500000005,96.16695329999999,-47575.013100000004,-5798.6435,557.9154
6870.17763,16.7528511,97.39938219999999,-47451.949400000005,-4338.224,594.4488
6869.89951,12.987633099999996,99.4640929,-47189.025200000004,-3065.3577,552.3515
6869.691360000001,9.259079499999999,103.3641375,-46867.7595,-2004.2352,513.1792
6869.55504,5.640666600000003,112.6402019,-46535.941600000006,-1074.8708000000001,704.8364
6869.49178,2.6344741999999997,147.79673739999998,-46264.5539,-119.42070000000001,521.1001
6869.50215,3.331899500000006,-133.980788,-46096.184400000006,-36.308800000000005,-222.25220000000002
6869.586,6.655844500000001,-111.36640849999999,-46020.699,-783.0961000000001,-358.7135
6869.74259,10.321592699999997,-104.3764503,-46026.9614,-1540.7351,-317.5382
6869.97055,14.064284999999998,-101.1809578,-46095.271400000005,-2378.1642,-256.2362
6870.267900000001,17.835446200000007,-99.4166149,-46158.9948,-3383.9182,-206.6412
6870.632,21.620073500000004,-98.3385735,-46149.759900000005,-4534.0737,-119.91210000000001
6871.05967,25.412034399999996,-97.6410416,-45998.6256,-5792.0666,77.1379
6871.547060000001,29.208352400000003,-97.1758942,-45617.0209,-7259.8323,151.16310000000001
6872.08974,33.0074003,-96.8627745,-44945.8324,-8831.102,245.865
6872.68272,36.808206500000004,-96.65433259999999,-43954.8038,-10443.4784,349.5027
6873.32053,40.6101479,-96.52084599999999,-42639.874,-12050.7178,452.81300000000005
6873.99745,44.4128008,-96.44269729999999,-41009.6284,-13607.0408,551.5264000000001
6874.70762,48.2158624,-96.4063946,-39093.021,-15081.2356,644.0764
6875.445110000001,52.0191072,-96.4023316,-36920.5268,-16453.692,727.5031
6876.20391,55.8223614,-96.423459,-34513.2996,-17713.0795,805.3937000000001
6876.97797,59.6254864,-96.46446309999999,-31900.537,-18834.608200000002,888.0251000000001
6877.76133,63.4283682,-96.5212372,-29124.2674,-19818.097,981.3463
6878.54816,67.230911,-96.59053109999999,-26209.9163,-20660.4779,1088.3169
6879.33275,71.0330328,-96.66971,-23184.089200000002,-21360.880100000002,1214.1090000000002
6880.10961,74.8346614,-96.75658469999999,-20068.8695,-21916.1402,1360.6779000000001
6880.87367,78.63573170000001,-96.8492893,-16891.1277,-22316.8747,1527.9706
6881.62036,82.4361861,-96.94618899999999,-13684.8812,-22560.864,1716.1725000000001
6882.34555,86.2359724,-97.0458081,-10483.208400000001,-22651.3675,1919.5668
6883.04558,90.0350436,-97.1467708,-7314.9069,-22595.2252,2140.6083000000003
6883.71728,93.8333567,-97.2477498,-4210.6456,-22402.3714,2378.6265000000003
6884.3579500000005,97.6308724,-97.347419,-1193.5061,-22086.812100000003,2635.1442
6884.96538,101.4275543,-97.4444058,1715.8781000000001,-21664.8868,2912.9542
6885.537780000001,105.2233676,-97.5372403,4498.8276000000005,-21154.075800000002,3217.5084
6886.07388,109.0182785,-97.6242968,7143.9871,-20574.6693,3551.6026
6886.57288,112.8122525,-97.7037225,9644.1568,-19948.6159,3917.1204000000002
6887.03443,116.6052534,-97.7733463,11999.9542,-19298.4141,4314.1544
6887.45866,120.3972406,-97.830558,14220.0318,-18647.2552,4740.3866
6887.84611,124.1881664,-97.872142,16319.852,-18017.0101,5189.485500000001
6888.19763,127.9779717,-97.8940417,18326.1941,-17421.6109,5653.098300000001
6888.51433,131.76657840000001,-97.8910166,20269.949500000002,-16866.156600000002,6121.1407
6888.7975400000005,135.5538795,-97.8561268,22181.947900000003,-16344.7726,6584.762500000001
6889.04881,139.3397226,-97.779933,24088.608900000003,-15841.700900000002,7032.9328000000005
6889.2697800000005,143.1238852,-97.6492078,26006.475000000002,-15329.52,7458.2988000000005
6889.4622,146.9060306,-97.4447691,27936.1798,-14774.6877,7853.9691
6889.627850000001,150.68563269999999,-97.13764739999999,29859.1356,-14146.643100000001,8219.262200000001
6889.76847,154.4618318,-96.68187669999999,31738.3024,-13417.9991,8549.5256
6889.885740000001,158.23314390000002,-95.9998507,33517.9902,-12588.8279,8840.799
6889.98116,161.9968043,-94.9495012,35142.9381,-11682.7639,9083.396
6890.056009999999,165.74708199999998,-93.240387,36551.6674,-10772.691700000001,9242.4846
6890.11141,169.4700374,-90.1754581,37707.6658,-10028.2728,9201.8069
6890.14828,173.1216012,-83.5977608,38586.5944,-9845.718700000001,8675.5326
6890.167310000001,176.47320589999998,-63.164428199999996,39197.021100000005,-11411.979500000001,5877.3811000000005
6890.16884,177.4988841,12.3648873,39591.522600000004,-9299.084,-8543.7214
6890.15288,174.6367941,51.7549783,39780.0472,-2955.7061000000003,-12187.197400000001
6890.11905,171.0576786,61.8220921,39826.1313,-1898.8991,-12335.1159
6890.066690000001,167.3563244,65.9578575,39743.3396,-2066.7039,-12336.069500000001
6889.99501,163.6152012,68.1226545,39576.696,-2590.9900000000002,-12304.606800000001
6889.9029900000005,159.8562759,69.4070182,39367.705200000004,-3257.8652,-12154.8749
6889.78938,156.08775609999998,70.2245816,39094.0987,-4008.0347,-11950.01
6889.652770000001,152.3133693,70.7656581,38779.776600000005,-4789.8743,-11656.3435
6889.4916,148.5350355,71.129823,38413.327300000004,-5634.2064,-11343.1201
6889.304190000001,144.7538336,71.37419249999999,38016.4437,-6537.9436000000005,-10917.8449
6889.08874,140.9704103,71.53387769999999,37565.8678,-7514.5558,-10429.9915
6888.84352,137.1851722,71.6316665,37049.3245,-8577.1531,-9885.2094
6888.56686,133.39838509999998,71.68301459999999,36451.8552,-9754.6625,-9297.2997
6888.2573,129.6102281,71.6987966,35738.287000000004,-11071.9348,-8671.4922
6873.53284,42.2456188,70.2834603,-40425.192800000004,-16812.566300000002,1905.6732000000002
6872.88719,38.4432506,70.39105169999999,-42201.077600000004,-14833.5074,2084.0339
6872.28421,34.6418229,70.5641796,-43635.7984,-12885.6272,2216.2952
6871.7292099999995,30.8418603,70.82755449999999,-44745.267400000004,-10994.8826,2287.9186
6871.22718,27.044159500000006,71.2196513,-45555.714100000005,-9189.7435,2301.3674
6870.78269,23.250011900000004,71.8038921,-46094.853800000004,-7494.243600000001,2242.9479
6870.399820000001,19.4616841,72.69277149999999,-46404.0492,-5933.9924,2117.8247
6870.08216,15.683590600000002,74.10643019999999,-46525.5755,-4520.052000000001,1927.5895
6869.8327,11.925671199999996,76.54003399999999,-46516.641200000005,-3259.2615,1699.8737
6869.653770000001,8.215890900000005,81.3722184,-46430.0529,-2132.1742,1375.308
6869.546969999999,4.670698200000004,94.1150598,-46309.3335,-1012.8607000000001,1132.9688
6869.51329,2.273081300000001,147.97180699999998,-46218.0408,24.2635,530.3314
6869.55308,4.189955699999999,-147.74071949999998,-46183.664000000004,-453.1922,98.123
6869.666020000001,7.679922000000005,-132.4487815,-46168.6318,-1390.8304,357.76120000000003
6869.85116,11.377234700000002,-127.0040568,-46157.4634,-2385.0234,726.2686
6870.106900000001,15.130550200000002,-124.34248969999999,-46124.5982,-3473.9405,1158.574
6870.4309299999995,18.906436999999997,-122.82081,-46014.1302,-4667.2774,1609.6685
6870.82028,22.693516900000006,-121.8726128,-45737.5638,-6059.9755000000005,1991.1388000000002
6871.2713300000005,26.4868698,-121.25242779999999,-45221.005000000005,-7544.966100000001,2386.4164
6871.77993,30.284015200000006,-120.83697049999999,-44423.696800000005,-9123.3641,2726.7850000000003
6872.34144,34.083559,-120.557603,-43309.6524,-10737.6851,3037.0196
6872.95082,37.8846506,-120.3730813,-41866.537800000006,-12332.1116,3292.1485000000002
6873.6026600000005,41.686734900000005,-120.25711539999999,-40123.756700000005,-13854.7831,3489.8414000000002
6874.29132,45.4894298,-120.19213649999999,-38114.5761,-15276.696300000001,3633.5825
6875.010969999999,49.292459,-120.16593619999999,-35881.2689,-16579.723400000003,3723.8774000000003
6875.75566,53.095614600000005,-120.1697446,-33464.6296,-17759.8184,3769.2687
6876.51947,56.8987341,-120.1970759,-30899.1451,-18823.462900000002,3773.9322
6877.296520000001,60.7016873,-120.24300609999999,-28209.1978,-19782.6797,3746.6155000000003
6878.0809500000005,64.50436640000001,-120.3037033,-25406.9576,-20646.1676,3702.3054
6878.8670600000005,68.3066802,-120.3761143,-22498.2697,-21417.0946,3644.8748
6879.649350000001,72.10855000000001,-120.45774709999999,-19485.191000000003,-22091.019,3591.5646
6880.422570000001,75.9099068,-120.5465169,-16377.9451,-22654.4646,3554.4851000000003
6881.181799999999,79.7106893,-120.6406334,-13192.8452,-23091.6905,3543.5913
6881.9224699999995,83.5108427,-120.7385149,-9954.565,-23389.7792,3568.4796
6882.64042,87.3103171,-120.83872029999999,-6693.9517000000005,-23541.4658,3634.8774000000003
6883.331980000001,91.1090671,-120.93989309999999,-3443.0926,-23547.8878,3746.0201
6883.99396,94.9070508,-121.0407113,-230.04850000000002,-23416.501200000002,3901.8351000000002
6884.6237,98.70422980000001,-121.1398407,2923.8136,-23160.2082,4101.1677
6885.21907,102.5005679,-121.2358866,6002.4629,-22792.0499,4341.9878
6885.77845,106.2960307,-121.327342,8996.3024,-22324.064700000003,4622.0515000000005
6886.30072,110.0905846,-121.4125253,11898.1018,-21764.7061,4938.0292
6886.78528,113.884195,-121.489505,14699.6008,-21121.839,5287.115900000001
6887.23201,117.6768255,-121.5560014,17391.9448,-20402.7245,5667.3644
6887.64117,121.4684346,-121.60925429999999,19966.6404,-19616.335,6075.7375
6888.0134100000005,125.25897259999999,-121.64584029999999,22416.1724,-18773.0898,6508.0774
6888.34966,129.0483764,-121.6614116,24737.3175,-17883.7321,6959.3162
6888.651140000001,132.8365614,-121.650313,26929.2315,-16958.89,7426.6133
6888.91924,136.6234103,-121.60499979999999,28996.1627,-16002.855300000001,7902.1228
6889.15552,140.4087548,-121.51512729999999,30942.2982,-15014.274300000001,8376.7179
6889.361650000001,144.1923459,-121.36606599999999,32767.080800000003,-13986.9094,8842.9697
