time_stamp,radius,colat,lon,X,Y,Z,flags_b,flags_q
6834.788194444444,6890.029390000001,173.8637373,169.282262,-8541.788700000001,5042.081700000001,-44643.4769,0,18
6834.788888888889,6890.018150000001,170.2407213,177.2691222,-5803.7281,6672.971600000001,-46083.2551,0,6
6834.789583333333,6889.98912,166.52665530000002,-179.2125824,-3112.1754,7267.7154,-47119.0562,0,6
6834.790277777778,6889.94147,162.78020850000001,-177.3062029,-895.2839,7730.1463,-47649.7313,0,6
6834.790972222222,6889.87409,159.0185571,-176.1534571,1737.7393000000002,7904.6346,-47742.9463,0,6
6834.791666666667,6889.78557,155.2484594,-175.4118494,4152.2688,7937.0396,-47395.6834,0,6
6834.792361111111,6889.67422,151.4730858,-174.9185444,6422.9444,7902.2515,-46646.931800000006,0,6
6834.793055555556,6889.538280000001,147.6941057,-174.58636629999998,8567.923,7814.9456,-45546.8357,0,6
6834.8180555555555,6869.91413,11.105873299999999,-168.5016755,3871.9892,692.2374,46254.0935,0,0
6834.81875,6869.71794,7.415160400000005,-162.72408299999998,2012.5699000000002,476.4907,46345.9838,0,0
6834.819444444444,6869.59361,3.957574100000002,-145.9303376,326.2629,55.2406,46199.7398,0,0
6834.820138888889,6869.54213,2.318613499999998,-76.9414776,400.80620000000005,-1299.1163000000001,45858.920900000005,0,0
6834.820833333333,6869.563770000001,4.911866400000008,-28.277638,2603.7983,-1354.3020000000001,45371.901900000004,0,0
6834.821527777778,6869.6581400000005,8.480200199999999,-16.594860999999998,4231.1198,-1280.366,44772.273700000005,0,0
6834.822222222222,6869.824140000001,12.195776899999998,-12.038205999999999,5697.7847,-1284.422,44063.4153,0,0
6834.822916666667,6870.060020000001,15.955994900000007,-9.712335099999999,6911.1286,-1351.2353,43253.819,0,0
6834.823611111111,6870.36332,19.735269799999998,-8.3515605,8583.865300000001,-948.6951,42262.500400000004,0,0
6834.824305555556,6870.73102,23.524323100000004,-7.492572999999999,9893.2011,-875.6727000000001,41285.8139,0,0
6834.825,6871.15962,27.3189827,-6.9269234,11313.2184,-1009.702,40140.3168,0,0
6834.825694444445,6871.64512,31.117087600000005,-6.5472147,12770.6151,-955.2539,38822.8666,0,0
6834.826388888889,6872.18305,34.917399,-6.292535399999999,14267.1299,-896.6990000000001,37312.3286,0,0
6834.827083333334,6872.76849,38.7191483,-6.125763399999999,15799.486700000001,-836.7726,35572.845,0,0
6834.827777777778,6873.3962,42.521827200000004,-6.02297,17352.2809,-784.8088,33573.034100000004,0,0
6834.828472222222,6874.0607,46.3250811,-5.968016899999999,18905.9347,-753.8096,31281.9896,0,0
6834.829166666666,6874.756230000001,50.128651500000004,-5.9496023,20424.5556,-750.6314,28671.9978,0,0
6834.829861111111,6875.4768300000005,53.9323409,-5.9595531,21863.1253,-782.0414000000001,25727.7454,0,0
6834.830555555555,6876.21663,57.7359932,-5.991788199999999,23163.8207,-851.7746000000001,22447.532300000003,0,0
6834.83125,6876.96972,61.539482,-6.0416655,24263.6826,-962.9164000000001,18850.731900000002,0,0
6834.831944444444,6877.73045,65.342701,-6.105554,25098.0541,-1118.6564,14976.3803,0,0
6834.832638888889,6878.493310000001,69.1455601,-6.1805447,25599.6283,-1316.2297,10884.682200000001,0,0
6834.833333333333,6879.25298,72.9479814,-6.2642507,25708.7085,-1547.1466,6667.687,0,0
6834.834027777778,6880.00431,76.7498954,-6.3546641,25384.5803,-1805.5075000000002,2447.1535,0,0
6834.834722222222,6880.742520000001,80.55124,-6.4500499,24618.5923,-2087.3152,-1639.3295,0,0
6834.835416666667,6881.46318,84.3519585,-6.5488652,23442.010700000003,-2382.3306000000002,-5453.2784,0,0
6834.836111111111,6882.16245,88.1519988,-6.649694299999999,21912.0265,-2673.6854000000003,-8876.7829,0,0
6834.836805555556,6882.83696,91.9513142,-6.751194399999999,20118.6109,-2949.0122,-11804.8593,0,0
6834.8375,6883.4838,95.7498617,-6.8520468,18177.9803,-3192.9335,-14174.119900000002,0,0
6834.8381944444445,6884.100530000001,99.54760089999999,-6.9509104,16215.133100000001,-3390.2884000000004,-15970.1545,0,0
6834.8388888888885,6884.685219999999,103.344494,-7.0463729,14347.289,-3530.5671,-17225.1715,0,0
6834.839583333333,6885.23646,107.1405048,-7.1368965,12673.133,-3607.8915,-18008.3092,0,0
6834.840277777777,6885.75325,110.9355975,-7.2207542,11262.9007,-3625.8032000000003,-18415.987800000003,0,0
6834.840972222222,6886.235070000001,114.7297351,-7.2959498,10155.2937,-3595.3922000000002,-18556.4906,0,0
6834.841666666666,6886.681810000001,118.5228779,-7.3601128,9362.438600000001,-3533.4019000000003,-18536.4126,0,0
6834.842361111111,6887.09375,122.31498020000001,-7.410358,8875.1062,-3460.1890000000003,-18451.8669,0,0
6834.843055555555,6887.4715400000005,126.1059873,-7.4430875,8672.524800000001,-3394.4849000000004,-18385.8875,0,0
6834.84375,6887.816100000001,129.8958295,-7.4537083,8727.0106,-3354.6581,-18409.798000000003,0,0
6834.844444444445,6888.12856,133.68441389999998,-7.436212299999999,9006.5219,-3349.4723000000004,-18587.114700000002,0,0
6834.845138888889,6888.41028,137.4716116,-7.382536699999999,9474.8731,-3385.2773,-18974.264,0,0
6834.845833333334,6888.662740000001,141.2572375,-7.2815524,10086.2756,-3463.6344000000004,-19622.6423,0,0
6834.846527777778,6888.8875499999995,145.0410174,-7.1174002,10788.725900000001,-3583.2037,-20572.519800000002,0,0
6834.847222222223,6889.08639,148.82253120000001,-6.866625099999999,11518.5676,-3745.3908,-21851.5579,0,0
6834.847916666667,6889.261,152.60110939999998,-6.4929521,12203.2476,-3950.4543000000003,-23470.559800000003,0,0
6834.8486111111115,6889.413060000001,156.3756314,-5.9370916,12756.101,-4207.1006,-25413.4166,0,0
6834.8493055555555,6889.54402,160.1440934,-5.0950399,13103.2184,-4531.7839,-27631.6048,0,0
6834.85,6889.655110000001,163.90257509999998,-3.7663444,13184.2895,-4960.4111,-30069.8172,0,0
6834.850694444444,6889.74738,167.6423395,-1.510014,12851.4876,-5617.8177000000005,-32679.289500000003,0,0
6834.851388888889,6889.82181,171.33954260000002,2.8590883,11846.594500000001,-6694.6468,-35397.177,0,0
6834.852083333333,6889.87908,174.901322,13.792088,9873.0318,-8568.2764,-38054.0342,0,18
6834.852777777778,6889.91961,177.6153065,58.1208665,617.7231,-12164.832900000001,-40662.6815,0,18
6834.853472222222,6889.943520000001,176.2487172,130.31369039999998,-10405.860200000001,-3291.0197000000003,-43126.395000000004,0,18
6834.854166666667,6889.9507,172.8479142,148.64299219999998,-9387.9167,886.6607,-45316.4751,0,6
6834.854861111111,6889.94079,169.1866284,154.77190199999998,-7375.3887,2493.1669,-47167.352900000005,0,6
6834.855555555556,6889.91316,165.4602046,157.6801008,-5138.869000000001,3397.4509000000003,-48616.6552,0,6
6834.85625,6889.86683,161.7082633,159.3170719,-2748.5491,4009.2984,-49624.425,0,6
6834.856944444445,6889.800520000001,157.9436608,160.3282682,-364.9282,4477.0224,-50171.632600000004,0,6
6834.857638888889,6889.71269,154.17176130000001,160.9866108,2044.8429,5113.965200000001,-50220.1417,0,6
6834.858333333334,6889.601570000001,150.3951778,161.4269144,4523.7989,5280.7316,-49872.074400000005,0,6
6834.859027777778,6889.4653,146.61532210000001,161.72334239999998,6889.8150000000005,5411.5805,-49129.693400000004,0,6
6834.883333333333,6870.164589999999,13.785184400000006,165.5790112,5503.1921,-576.9052,46307.1811,0,0
6834.884027777778,6869.91334,10.045602700000003,168.9282709,3527.5331,92.76780000000001,46560.0228,0,0
6834.884722222222,6869.73251,6.389614199999997,176.40430139999998,1682.0717000000002,278.2387,46492.0745,0,0
6834.885416666667,6869.623600000001,3.126255900000004,-158.3760184,-2.4336,156.2203,46232.316900000005,0,0
6834.886111111111,6869.58742,2.7847878000000037,-78.5335522,376.6157,-1381.0865000000001,45847.3922,0,0
6834.886805555556,6869.62409,5.8968457,-47.2561785,2155.1704,-1845.5834,45387.1149,0,0
6834.8875,6869.73305,9.530296399999997,-38.6804436,3602.1018000000004,-2141.5083,44878.6407,0,0
6834.888194444445,6869.91301,13.2632981,-34.9912944,4974.0315,-2415.621,44296.9479,0,0
6834.888888888889,6870.16203,17.030443700000006,-33.0160584,6346.0373,-2661.6599,43620.1848,0,0
6834.889583333334,6870.47751,20.813118099999997,-31.8298138,7761.8788,-2850.0943,42800.812000000005,0,0
6834.890277777778,6870.85626,24.6040658,-31.069832499999997,9280.6253,-2739.4026000000003,41834.793300000005,0,0
6834.890972222222,6871.2945899999995,28.3998719,-30.5655838,10846.7365,-2718.6466,40724.5052,0,0
6834.891666666666,6871.788350000001,32.1987098,-30.2264862,12380.379500000001,-3007.8811,39355.2289,0,0
6834.892361111111,6872.33293,35.9995064,-29.9999978,13967.779900000001,-3090.9122,37723.0463,0,0
6834.893055555555,6872.92334,39.801583300000004,-29.8535377,15536.918500000002,-3160.5436,35828.8983,0,0
6834.89375,6873.55424,43.604484500000005,-29.765811799999998,17061.5645,-3238.3801000000003,33662.4198,0,0
6834.894444444444,6874.22003,47.4078874,-29.722294299999998,18513.3335,-3339.9156000000003,31219.5512,0,0
6834.895138888889,6874.91493,51.2115529,-29.712714799999997,19861.734,-3474.708,28502.4905,0,0
6834.895833333333,6875.63316,55.0152969,-29.729583199999997,21071.236100000002,-3649.4966000000004,25520.312400000003,0,0
6834.896527777778,6876.3689699999995,58.8189725,-29.7672845,22101.401400000002,-3863.7413,22295.6018,0,0
6834.897222222222,6877.11671,62.6224597,-29.8215011,22913.4326,-4118.287,18860.365700000002,0,0
6834.897916666667,6877.87083,66.4256579,-29.8888321,23467.555,-4404.9281,15260.5516,0,0
6834.898611111111,6878.62586,70.2284807,-29.9665349,23724.6137,-4710.8385,11558.7592,0,0
6834.899305555556,6879.3765300000005,74.0308521,-30.0523429,23655.7864,-5017.092000000001,7834.231900000001,0,0
6834.9,6880.11794,77.8327042,-30.1443357,23248.1906,-5304.531,4181.8561,0,0
6834.9006944444445,6880.845560000001,81.6339765,-30.2408407,22510.392,-5553.9065,704.8157,0,0
6834.9013888888885,6881.555179999999,85.4346141,-30.340357599999997,21479.2639,-5746.6115,-2497.0113,0,0
6834.902083333333,6882.242980000001,89.2345664,-30.441497199999997,20220.8754,-5869.9385,-5340.247600000001,0,0
6834.902777777777,6882.90573,93.0337862,-30.5429286,18818.7711,-5914.756200000001,-7774.7874,0,0
6834.903472222222,6883.54075,96.8322302,-30.6433322,17367.798600000002,-5881.21,-9779.822,0,0
6834.904166666666,6884.14583,100.6298584,-30.741352,15959.0372,-5771.771900000001,-11384.133800000001,0,0
6834.904861111111,6884.7192000000005,104.426633,-30.8355461,14660.7582,-5596.294,-12638.652600000001,0,0
6834.905555555555,6885.2595200000005,108.2225171,-30.9243301,13521.4045,-5364.999400000001,-13611.6735,0,0
6834.90625,6885.76593,112.0174739,-31.005909199999998,12566.0164,-5089.6501,-14372.2129,0,0
6834.906944444445,6886.23805,115.8114649,-31.078191999999998,11805.4351,-4781.4853,-14984.066700000001,0,0
6834.907638888889,6886.67586,119.6044486,-31.138676999999998,11239.836000000001,-4447.7724,-15503.7006,0,0
6834.908333333334,6887.07968,123.39637640000001,-31.184297599999997,10866.6622,-4095.3856,-15975.296900000001,0,0
6834.909027777778,6887.45022,127.18718870000001,-31.2112038,10687.1396,-3729.5678000000003,-16444.270800000002,0,0
6834.909722222223,6887.788509999999,130.9768091,-31.2144472,10698.3783,-3354.8944,-16958.8789,0,0
6834.910416666667,6888.0958200000005,134.7651351,-31.1875088,10894.3677,-2975.014,-17571.8972,0,0
6834.9111111111115,6888.37358,138.5520239,-31.1215732,11256.502900000001,-2595.8951,-18343.6955,0,0
6834.9118055555555,6888.623280000001,142.337269,-31.004367499999997,11744.9079,-2226.577,-19321.8563,0,0
6834.9125,6888.84644,146.1205615,-30.8182276,12323.1579,-1876.4151000000002,-20546.538800000002,0,0
6834.913194444444,6889.0445899999995,149.901423,-30.536715899999997,12926.6083,-1559.0562,-22057.5435,0,0
6834.913888888889,6889.21926,153.6790807,-30.1183455,13483.680600000002,-1294.5213,-23854.2652,0,0
6834.914583333333,6889.372060000001,157.4522195,-29.4940523,13925.4681,-1109.4075,-25916.4715,0,0
6834.915277777778,6889.50449,161.2184358,-28.539740899999998,14192.464600000001,-1044.6845,-28197.308500000003,0,0
6834.915972222222,6889.6178500000005,164.9728757,-27.0082134,14229.304,-1169.4861,-30636.8351,0,0
6834.916666666667,6889.7131500000005,168.7041874,-24.3287299,13944.4721,-1679.5445,-33173.5725,0,0
6834.917361111111,6889.7912400000005,172.3788032,-18.8440246,13288.6262,-2780.9754000000003,-35731.9711,0,0
6834.918055555556,6889.852640000001,175.8441915,-3.424184,11709.735200000001,-5710.0143,-38255.7032,0,18
6834.91875,6889.8976,177.7293108,61.0297024,-11.612200000000001,-12129.868900000001,-40766.284,0,18
6834.919444444445,6889.92609,175.337736,114.49343789999999,-8789.2891,-6432.8408,-43159.4145,0,18
6834.920138888889,6889.93781,171.8138621,127.20407689999999,-8666.3667,-3716.8902000000003,-45344.2597,0,6
6834.920833333334,6889.93227,168.12622979999998,132.0367176,-7350.8336,-2354.471,-47278.2508,0,6
6834.921527777778,6889.90871,164.39034850000002,134.4734131,-5604.264700000001,-1417.2895,-48902.290100000006,0,6
6834.922222222222,6889.86601,160.6339755,135.8898527,-3611.4351,-707.8164,-50169.9179,0,6
6834.922916666666,6889.80272,156.8669311,136.7809333,-1417.785,-104.3417,-51040.799900000005,0,6
6834.923611111111,6889.71725,153.0935291,137.3668799,952.2033,244.50330000000002,-51501.253300000004,0,6
6834.924305555555,6889.60787,149.3159422,137.76029929999999,3278.1441,1171.0469,-51503.895000000004,0,6
6834.949305555556,6870.1088500000005,12.717223500000003,142.5626469,4317.643300000001,-851.1717,46841.169700000006,0,0
6834.95,6869.8663,8.992791800000006,146.6648391,2844.3182,-302.6732,46779.869300000006,0,0
6834.950694444445,6869.69474,5.389219699999998,156.6621307,1327.6646,280.2502,46549.2439,0,0
6834.951388888889,6869.595520000001,2.5001945000000063,-163.9819933,-154.84210000000002,172.2099,46214.927200000006,0,0
6834.952083333334,6869.5693200000005,3.534701300000009,-88.0190408,329.0212,-1191.6615000000002,45869.2355,0,0
6834.952777777778,6869.61612,6.9118718,-67.6572841,1559.9269000000002,-1745.3491000000001,45542.226200000005,0,0
6834.953472222222,6869.73524,10.587270400000008,-61.1238363,2671.0215000000003,-2182.1446,45247.0968,0,0
6834.954166666666,6869.92532,14.333238000000009,-58.0826876,3834.6821,-2588.0573,44941.1769,0,0
6834.954861111111,6870.18432,18.10595810000001,-56.388017999999995,5068.1719,-2936.2512,44574.707200000004,0,0
6834.955555555555,6870.50959,21.891520100000008,-55.347279,6379.7784,-3253.3763000000004,44103.1524,0,0
6834.95625,6870.8979,25.6841522,-54.6720696,7873.734,-3492.0896000000002,43453.678700000004,0,0
6834.956944444444,6871.3455,29.481023800000003,-54.221362899999995,9433.8868,-3671.4819,42586.4349,0,0
6834.957638888889,6871.8482,33.2805752,-53.918136499999996,11015.7504,-4001.8902000000003,41425.786100000005,0,0
6834.958333333333,6872.401339999999,37.0818692,-53.7167752,12617.244200000001,-4215.6464000000005,39972.595700000005,0,0
6834.959027777778,6872.999870000001,40.884301400000005,-53.5885325,14178.090900000001,-4403.732300000001,38216.135800000004,0,0
6834.959722222222,6873.638390000001,44.687459000000004,-53.5143746,15648.598800000002,-4576.6526,36178.2436,0,0
6834.960416666667,6874.31137,48.4910453,-53.481176399999995,16990.9595,-4744.2614,33883.4461,0,0
6834.961111111111,6875.01313,52.294837900000005,-53.479571099999994,18181.6764,-4917.5591,31376.4149,0,0
6834.961805555556,6875.737929999999,56.0986643,-53.502671799999995,19206.1669,-5098.1081,28688.175000000003,0,0
6834.9625,6876.47996,59.9023854,-53.5452776,20044.7046,-5283.2852,25857.2029,0,0
6834.9631944444445,6877.2334900000005,63.7058859,-53.6033614,20691.2336,-5470.6841,22928.8927,0,0
6834.9638888888885,6877.99294,67.5090683,-53.6737306,21147.8866,-5654.394200000001,19940.9491,0,0
6834.964583333333,6878.75287,71.3118481,-53.7537928,21417.5741,-5825.042100000001,16925.9415,0,0
6834.965277777777,6879.50812,75.1141508,-53.8413912,21503.8446,-5970.5896,13915.1041,0,0
6834.965972222222,6880.2538700000005,78.91591030000001,-53.934683799999995,21409.9892,-6075.2583,10936.296900000001,0,0
6834.966666666666,6880.985610000001,82.7170673,-54.0320538,21140.2025,-6124.467900000001,8025.5198,0,0
6834.967361111111,6881.69912,86.5175677,-54.1320376,20704.9447,-6106.3321000000005,5218.0576,0,0
6834.968055555555,6882.39063,90.3173611,-54.2332666,20121.1267,-6013.5369,2549.4705,0,0
6834.96875,6883.05688,94.1164012,-54.334416999999995,19409.840500000002,-5841.1533,54.6221,0,0
6834.969444444445,6883.695140000001,97.9146447,-54.4341623,18607.2964,-5593.0549,-2230.7304,0,0
6834.970138888889,6884.30316,101.7120518,-54.5311265,17762.9068,-5277.6465,-4284.668900000001,0,0
6834.970833333334,6884.879140000001,105.5085841,-54.6238324,16925.0914,-4901.2461,-6115.027,0,0
6834.971527777778,6885.42174,109.3042039,-54.7106425,16129.182400000002,-4481.193,-7735.9784,0,0
6834.972222222223,6885.930179999999,113.0988733,-54.7896864,15416.3691,-4023.73,-9171.3317,0,0
6834.972916666667,6886.4040700000005,116.8925526,-54.858768,14815.3719,-3538.1996000000004,-10464.1091,0,0
6834.9736111111115,6886.84345,120.6851981,-54.9152412,14344.9757,-3030.0854,-11657.510600000001,0,0
6834.9743055555555,6887.24869,124.4767584,-54.9558409,14017.3966,-2502.7464,-12801.874600000001,0,0
6834.975,6887.62058,128.2671696,-54.9764407,13831.8138,-1957.0145,-13949.506000000001,0,0
6834.975694444444,6887.96024,132.0563494,-54.971699799999996,13782.4186,-1393.6716000000001,-15149.0573,0,0
6834.976388888889,6888.269020000001,135.844186,-54.9345315,13854.584700000001,-814.1336,-16448.1667,0,0
6834.977083333333,6888.54837,139.6305222,-54.855275199999994,14020.9624,-221.4092,-17891.996300000003,0,0
6834.977777777778,6888.79971,143.4151276,-54.7203598,14240.947400000001,375.3412,-19511.856200000002,0,0
6834.978472222222,6889.024520000001,147.1976544,-54.510047,14467.7801,962.7518,-21322.874600000003,0,0
6834.979166666667,6889.22421,150.9775568,-54.194423799999996,14644.960700000001,1524.7997,-23319.7935,0,0
6834.979861111111,6889.400259999999,154.7539408,-53.725822099999995,14728.321800000002,2036.4328,-25467.002500000002,0,0
6834.980555555556,6889.55417,158.5252569,-53.0233165,14689.091,2464.0334000000003,-27720.1459,0,0
6834.98125,6889.687400000001,162.2886011,-51.937664299999994,14515.1203,2760.8805,-30024.144500000002,0,0
6834.981944444445,6889.8012,166.0378955,-50.160571,14210.912900000001,2851.2655,-32319.236500000003,0,0
6834.982638888889,6889.89663,169.7581223,-46.940425499999996,13798.407700000002,2395.9472,-34577.148,0,0
6834.983333333334,6889.97446,173.4004694,-39.8893741,13479.9765,1429.4223000000002,-36695.3928,0,0
6834.984027777778,6890.03513,176.6971983,-17.0466658,12535.919,-3210.7716,-38763.582800000004,0,18
6834.984722222222,6890.07874,177.3623993,61.0992627,27.770500000000002,-12160.6469,-40739.765400000004,0,18
6834.985416666666,6890.10511,174.3699182,95.96548589999999,-5906.046600000001,-9532.4344,-42613.8727,0,6
6834.986111111111,6890.11375,170.7733123,105.21766099999999,-6223.3557,-8058.4255,-44341.9606,0,6
6834.986805555555,6890.10397,167.067047,109.1169966,-5435.504,-7199.4341,-45920.113000000005,0,6
6834.9875,6890.074850000001,163.323948,111.1837592,-4196.0642,-6546.737,-47311.0527,0,6
6834.988194444444,6890.02524,159.5640938,112.4183163,-2675.9941000000003,-5949.252,-48466.9504,0,6
6834.988888888889,6889.95367,155.79512749999998,113.2071015,-923.017,-5396.3026,-49338.235400000005,0,6
6834.989583333333,6889.85854,152.0205606,113.7300125,1209.304,-4725.9496,-49897.6256,0,6
6834.990277777778,6889.73811,148.2422155,114.0819485,3104.9888,-4161.3016,-50088.471300000005,0,6
6835.015277777778,6870.00024,11.656005399999998,119.6924914,2921.9377,-258.8694,47138.431000000004,0,0
6835.015972222222,6869.779850000001,7.9520669999999996,124.8085145,1792.7013000000002,84.2406,46811.096300000005,0,0
6835.016666666666,6869.631179999999,4.431789500000008,138.7133936,759.7254,382.0625,46460.5578,0,0
6835.017361111111,6869.5554,2.254177900000002,-162.1980917,-209.80550000000002,53.845400000000005,46166.5405,0,0
6835.018055555555,6869.55296,4.422512900000001,-102.90551459999999,329.8696,-810.9556,45951.175500000005,0,0
6835.01875,6869.62369,7.941857800000008,-88.9513692,1161.0990000000002,-1150.0639,45813.2548,0,0
6835.019444444444,6869.76673,11.645774400000008,-83.82347299999999,1997.7222000000002,-1396.7501,45760.4991,0,0
6835.020138888889,6869.980640000001,15.401610900000009,-81.27911089999999,2891.5069000000003,-1607.3663000000001,45753.947700000004,0,0
6835.020833333333,6870.26329,19.1788095,-79.812887,3968.5867000000003,-1820.8448,45717.8537,0,0
6835.021527777778,6870.61205,22.966740299999998,-78.89516379999999,5199.175,-2013.4776000000002,45568.5811,0,0
6835.022222222222,6871.023730000001,26.7607457,-78.2934798,6561.2294,-2161.9475,45242.944800000005,0,0
6835.022916666667,6871.49448,30.558455800000004,-77.8900783,8036.035400000001,-2097.1299,44704.852600000006,0,0
6835.023611111111,6872.0198900000005,34.358529100000005,-77.61899129999999,9638.104500000001,-2386.9775,43867.354400000004,0,0
6835.024305555556,6872.5951000000005,38.1601421,-77.44039269999999,11244.7883,-2514.7836,42707.730800000005,0,0
6835.025,6873.21482,41.9627548,-77.32880209999999,12808.0568,-2612.6155000000003,41239.2902,0,0
6835.0256944444445,6873.87341,45.765992600000004,-77.2671393,14299.8603,-2688.6961,39479.3657,0,0
6835.0263888888885,6874.565060000001,49.5695829,-77.2435046,15690.1723,-2740.9692,37447.4648,0,0
6835.027083333333,6875.28387,53.373319,-77.2493308,16947.2331,-2766.2502,35176.3272,0,0
6835.027777777777,6876.02394,57.177038700000004,-77.2782695,18054.577100000002,-2761.2761,32708.364700000002,0,0
6835.028472222222,6876.77941,60.9806109,-77.3254913,18998.9784,-2725.0942,30084.4287,0,0
6835.029166666666,6877.54447,64.783927,-77.38723159999999,19786.2591,-2655.6256000000003,27345.202500000003,0,0
6835.029861111111,6878.31335,68.5868945,-77.4604852,20424.0056,-2549.9932000000003,24516.0538,0,0
6835.030555555555,6879.0804800000005,72.38943280000001,-77.5427945,20909.187400000003,-2415.2126000000003,21622.6472,0,0
6835.03125,6879.8406,76.1914709,-77.6321002,21248.0628,-2253.176,18697.6125,0,0
6835.031944444445,6880.58875,79.9929447,-77.7266298,21447.8296,-2063.7483,15760.6506,0,0
6835.032638888889,6881.3203300000005,83.7937969,-77.8248133,21514.036,-1847.2484000000002,12830.347600000001,0,0
6835.033333333334,6882.031150000001,87.593974,-77.9252164,21444.2992,-1602.5247000000002,9925.7667,0,0
6835.034027777778,6882.7176500000005,91.3934268,-78.0264856,21245.1584,-1331.6281000000001,7076.7972,0,0
6835.034722222223,6883.376850000001,95.1921103,-78.12729929999999,20926.4229,-1031.2619,4306.5038,0,0
6835.035416666667,6884.006310000001,98.9899837,-78.2263202,20500.1137,-699.6651,1639.8362000000002,0,0
6835.0361111111115,6884.604020000001,102.7870084,-78.3221463,19987.826100000002,-336.1018,-900.0437000000001,0,0
6835.0368055555555,6885.16847,106.58314730000001,-78.4132594,19414.918,58.5033,-3298.2276,0,0
6835.0375,6885.69866,110.3783637,-78.497963,18811.4733,480.8458,-5545.677900000001,0,0
6835.038194444444,6886.19398,114.1726205,-78.57430389999999,18206.4911,925.7030000000001,-7644.3923,0,0
6835.038888888889,6886.654270000001,117.965878,-78.6399714,17630.8633,1389.6633000000002,-9605.5625,0,0
6835.039583333333,6887.07972,121.7580912,-78.6921624,17113.5828,1868.7869,-11452.258300000001,0,0
6835.040277777778,6887.47091,125.5492067,-78.72739349999999,16677.3341,2358.0764,-13221.9123,0,0
6835.040972222222,6887.82869,129.3391571,-78.7412327,16330.129200000001,2851.2208,-14958.010100000001,0,0
6835.041666666667,6888.1541799999995,133.1278532,-78.7279044,16069.341900000001,3345.8065,-16708.1587,0,0
6835.042361111111,6888.44866,136.9151719,-78.67968789999999,15875.0763,3838.7126000000003,-18516.561,0,0
6835.043055555556,6888.71362,140.7009376,-78.5859728,15713.6301,4323.9808,-20415.177900000002,0,0
6835.04375,6888.95066,144.48489139999998,-78.43171459999999,15543.512900000002,4796.4642,-22417.401,0,0
6835.044444444445,6889.16142,148.266639,-78.19479299999999,15317.784800000001,5251.0139,-24517.2481,0,0
6835.045138888889,6889.3475499999995,152.0455556,-77.8412414,14997.2433,5680.3655,-26681.766200000002,0,0
6835.045833333334,6889.51061,155.820603,-77.3160389,14558.0598,6072.491800000001,-28859.9738,0,0
6835.046527777778,6889.65203,159.5899445,-76.5237904,13997.651100000001,6410.0316,-30990.817700000003,0,0
6835.047222222222,6889.77308,163.3500416,-75.2835265,13350.884900000001,6658.915300000001,-33009.2757,0,0
6835.047916666666,6889.874940000001,167.0931865,-73.2061076,12691.540700000001,6752.4453,-34859.916000000005,0,0
6835.048611111111,6889.958600000001,170.7991025,-69.2825405,12177.664200000001,6387.0632000000005,-36531.7106,0,0
6835.049305555555,6890.02483,174.3940289,-59.9525946,12176.7461,5229.5867,-37969.0045,0,0
6835.05,6890.074,177.3746166,-24.6838263,12671.3088,-1692.4754,-39239.3842,0,18
6835.050694444444,6890.10616,176.6756631,53.2204219,1949.0686,-12144.516800000001,-40363.1197,0,18
6835.051388888889,6890.1210200000005,173.37413420000001,75.83230019999999,-1776.5917000000002,-11719.334200000001,-41348.6077,0,18
6835.052083333333,6890.117929999999,169.73127749999998,82.8421972,-2082.1514,-11234.991100000001,-42217.0445,0,6
6835.052777777778,6890.09604,166.0111415,86.0500028,-1578.7189,-10910.0916,-42980.3848,0,6
6835.053472222222,6890.05431,162.26213919999998,87.82215529999999,-732.3917,-10627.8202,-43635.7443,0,6
6835.054166666667,6889.99147,158.4992052,88.90547699999999,320.8059,-10306.1555,-44159.0308,0,6
6835.054861111111,6889.90607,154.72839240000002,89.6067683,1524.6177,-9888.1494,-44540.6964,0,6
6835.055555555556,6889.79657,150.9525937,90.07469809999999,2843.3682000000003,-9420.8313,-44745.7304,0,6
6835.05625,6889.66124,147.1733517,90.38993769999999,4283.640600000001,-9001.3976,-44737.677,0,6
6835.080555555555,6870.27299,14.3450342,93.96546889999999,3527.8303,892.8494000000001,47199.159400000004,0,0
6835.08125,6870.01424,10.599456200000006,97.0044023,2373.1828,754.3836,46924.8425,0,0
6835.081944444444,6869.825690000001,6.924283900000006,103.52676869999999,1334.0036,811.6695000000001,46619.1926,0,0
6835.082638888889,6869.70888,3.546112100000002,123.80925029999999,480.77320000000003,637.4669,46342.1462,0,0
6835.083333333333,6869.66475,2.497632800000005,-160.42602549999998,-116.77680000000001,57.371500000000005,46159.960900000005,0,0
6835.084027777778,6869.69355,5.379260900000006,-120.8689416,547.4371,-200.4884,46075.7641,0,0
6835.084722222222,6869.7948799999995,8.981624300000007,-110.825362,1304.5568,-127.17240000000001,46062.8859,0,0
6835.085416666667,6869.96771,12.705756300000004,-106.7077747,2126.2498,-11.827900000000001,46115.1043,0,0
6835.086111111111,6870.21043,16.469183200000003,-104.5547036,3089.9587,125.51580000000001,46184.3196,0,0
6835.086805555556,6870.52077,20.24991940000001,-103.2782764,4186.188700000001,303.2714,46202.6698,0,0
6835.0875,6870.895850000001,24.039701000000008,-102.46637489999999,5447.3109,481.821,46086.1771,0,0
6835.0881944444445,6871.33216,27.8347282,-101.9295133,6858.9677,661.9109000000001,45765.336500000005,0,0
