Br;Btheta;Blambda;r
-22235.4209;-21568.141900000002;3427.7583;6879.16072
-19163.100300000002;-22219.036900000003;3399.386;6879.9432400000005
-16000.3358;-22745.282000000003;3387.4803;6880.714940000001
-12770.899300000001;-23132.156600000002;3402.2471;6881.471
-9505.7324;-23370.4502;3449.3107;6882.2069599999995
-6238.8059;-23458.0224;3534.3029;6882.91879
-3002.4300000000003;-23401.4682;3659.7535000000003;6883.60295
178.1405;-23212.390900000002;3826.3444000000004;6884.25641
3284.8894;-22905.735800000002;4033.8684000000003;6884.87662
6305.443;-22496.471400000002;4282.018;6885.46158
9233.3888;-21995.960000000003;4570.442300000001;6886.00978
12061.152900000001;-21413.4309;4896.683;6886.52024
14782.3968;-20757.6968;5259.165800000001;6886.9925
17391.154000000002;-20036.0245;5655.2281;6887.426560000001
19880.1986;-19259.1572;6082.417600000001;6887.82282
22245.1634;-18439.6892;6532.208500000001;6888.182049999999
24487.4192;-17586.751500000002;7000.6227;6888.50528
26611.1109;-16709.3599;7479.494500000001;6888.79378
28623.3113;-15809.4575;7961.0757;6889.04901
30530.248600000003;-14883.344200000001;8435.5669;6889.27257
32332.893300000003;-13918.985900000001;8894.098600000001;6889.46621
34022.7999;-12901.973300000001;9329.1494;6889.63174
35579.8572;-11819.6311;9733.631300000001;6889.771049999999
36971.1549;-10666.4488;10101.567000000001;6889.88596
38149.6691;-9457.818800000001;10427.9716;6889.978160000001
39069.921;-8252.4059;10700.006000000001;6890.04911
39685.6648;-7182.743;10900.871200000001;6890.10005
39974.8236;-6568.0342;10936.7008;6890.13205
39941.2719;-7288.004800000001;10319.787;6890.14592
39605.9125;-12239.5267;3247.3958000000002;6890.14218
39008.3252;-8415.4007;-9662.9455;6890.12106
38192.0985;-6338.8856000000005;-11398.733400000001;6890.0824299999995
37208.7894;-6170.0872;-11804.457900000001;6890.025820000001
36139.6367;-6464.4542;-11908.552300000001;6889.95052
35023.3977;-6884.5634;-11872.3883;6889.85562
33919.391800000005;-7294.8820000000005;-11693.3699;6889.73999
32839.4109;-7631.2203;-11523.3754;6889.602360000001
31837.6153;-7955.259300000001;-11252.7566;6889.441350000001
30920.1539;-8281.0011;-10913.6741;6889.25541
30092.966900000003;-8630.398000000001;-10509.0707;6889.04284
29349.997000000003;-9037.1639;-10045.9472;6888.8019
28675.4023;-9539.473600000001;-9526.9431;6888.530890000001
28037.4045;-10171.1793;-8954.709;6888.228230000001
27399.1018;-10963.3575;-8328.6566;6887.89248
26705.023;-11946.5017;-7652.8782;6887.52242
21038.694900000002;-9399.6407;-5771.1317;6888.1036
20749.6244;-9560.048200000001;-5177.4044;6887.75715
-30712.903000000002;-20399.2287;1492.2272;6874.81236
-33107.879700000005;-18762.347100000003;1517.823;6874.0986
-35182.302500000005;-17142.8084;1546.1897000000001;6873.4153
-36981.4969;-15559.6687;1575.1351;6872.7683799999995
-38541.422900000005;-14022.7394;1602.718;6872.16362
-39889.6633;-12538.7862;1624.6802;6871.60652
-41080.2278;-11110.0936;1641.0364000000002;6871.1022
-42142.9677;-9710.4946;1638.1801;6870.65528
-43080.043000000005;-8324.8979;1608.5631;6870.26986
-43914.5765;-6925.7882;1524.0713;6869.94954
-44651.3444;-5470.3331;1406.5065;6869.69736
-45251.2174;-4059.0741000000003;1498.5386;6869.515719999999
-45737.106700000004;-2475.8625;1307.9365;6869.406379999999
-46096.987400000005;-666.8381;1140.5392000000002;6869.37046
-46324.1074;-505.8754;261.5442;6869.40845
-46387.3661;-2062.5324;254.75160000000002;6869.5201400000005
-46242.4977;-3788.9599000000003;495.43730000000005;6869.704600000001
-45865.2531;-5487.978700000001;981.7719000000001;6869.96024
-45202.2274;-7389.3157;1293.3356;6870.28477
-44203.4139;-9304.7705;1605.2692000000002;6870.6752400000005
-42851.955;-11148.227200000001;1929.9771;6871.12808
-41164.4208;-12885.9703;2229.9196;6871.63911
-39180.445;-14464.318500000001;2492.4877;6872.20367
-36955.5737;-15847.4899;2713.2138;6872.81668
-34571.6311;-17011.7989;2895.0442000000003;6873.47285
-32109.8139;-17979.9389;3041.9996;6874.16658
-29620.0226;-18787.559;3158.6657;6874.89216
-27138.463300000003;-19475.7032;3253.4671000000003;6875.64368
-24682.032300000003;-20095.1096;3334.7031;6876.4151600000005
-22238.795400000003;-20694.075500000003;3407.0480000000002;6877.20051
-19778.628800000002;-21307.3933;3476.3449;6877.99362
-17257.8527;-21953.9232;3549.3339;6878.788509999999
-14631.0719;-22634.3624;3632.5423;6879.57949
-11854.8645;-23334.3411;3732.2264;6880.36128
-8893.253;-24019.916400000002;3853.2524000000003;6881.12891
-5731.66;-24646.6045;3999.953;6881.877780000001
-2371.0901;-25161.7782;4174.9996;6882.60372
1159.1478;-25514.1568;4378.9827000000005;6883.30306
4813.6926;-25665.5903;4611.0374;6883.9726200000005
8536.953300000001;-25585.366400000003;4866.7493;6884.60971
12256.988500000001;-25262.018;5141.383;6885.21217
15912.8377;-24704.8061;5427.8737;6885.7783500000005
19445.479;-23926.5619;5719.2102;6886.3070800000005
22804.7867;-22959.7915;6009.432000000001;6886.797640000001
25963.3491;-21839.420700000002;6295.200000000001;6887.24978
28905.081100000003;-20599.411900000003;6574.5748;6887.66366
31630.2966;-19268.835300000002;6847.7815;6888.03979
34146.6043;-17861.899100000002;7113.076300000001;6888.37904
36461.0956;-16389.5562;7371.1174;6888.6826200000005
38582.1334;-14845.204600000001;7624.6862;6888.9519900000005
40503.3729;-13215.8181;7873.7753;6889.18884
42209.2417;-11491.9073;8117.5563;6889.39494
43666.888600000006;-9655.141;8359.0431;6889.57216
44827.391;-7711.3118;8592.6566;6889.722350000001
45638.2169;-5677.4822;8790.7273;6889.84732
46046.3116;-3719.1587;8989.743900000001;6889.94884
46031.1508;-1650.6737;9306.4804;6890.02858
45549.7174;341.6803;9740.9568;6890.08798
44620.8865;1781.3425;10144.5617;6890.128140000001
43248.1869;2394.1171;10815.9024;6890.149850000001
41495.985100000005;-844.1846;11899.610700000001;6890.15367
39417.7831;-12463.221300000001;2845.2973;6890.13982
37120.5984;-12975.404700000001;-3521.9413;6890.10837
34638.4481;-13044.241300000002;-4997.9753;6890.05907
32149.3617;-13030.2392;-5542.968800000001;6889.991400000001
29752.8568;-12926.5458;-5612.9861;6889.9045
27488.857600000003;-12679.886400000001;-5511.801;6889.797320000001
25416.296000000002;-12275.9732;-5319.8373;6889.66874
23584.493300000002;-11732.8452;-5073.4901;6889.51747
22041.254800000002;-11092.0519;-4798.3271;6889.342009999999
20813.1855;-10416.397200000001;-4509.2911;6889.1407
19897.115100000003;-9765.458700000001;-4220.913500000001;6888.91183
19278.5929;-9191.927800000001;-3945.8494;6888.65373
18932.5004;-8748.1695;-3694.6119000000003;6888.36487
18820.0168;-8484.3341;-3472.0546000000004;6888.04376
18891.9572;-8451.5807;-3284.1488;6887.68909
-29567.610500000003;-20174.3639;43.5566;6874.61861
-32046.413800000002;-18610.3342;20.2741;6873.90898
-34208.216;-17039.0009;-15.556000000000001;6873.23149
-36086.435900000004;-15489.314900000001;-53.133300000000006;6872.59202
-37721.017100000005;-13981.6144;-89.7736;6871.996190000001
-39145.6843;-12520.6131;-119.10390000000001;6871.4492900000005
-40394.514500000005;-11111.9089;-127.3647;6870.95622
-41507.159100000004;-9747.327800000001;-122.2943;6870.52146
-42510.709200000005;-8394.7464;-87.5451;6870.148980000001
-43419.5092;-7055.7005;7.782500000000001;6869.84223
-44275.7563;-5538.5639;39.7432;6869.60412
-44992.539600000004;-4231.3439;426.63120000000004;6869.43701
-45609.961800000005;-2629.2107;790.1413;6869.342610000001
-46100.7278;-573.6878;1115.1513;6869.3219500000005
-46429.1535;-868.1712;201.3372;6869.37537
-46543.1354;-2576.8207;-183.8942;6869.502509999999
-46417.2713;-4317.5078;-28.2951;6869.70229
-45978.281200000005;-6359.3468;-181.163;6869.972900000001
-45178.8933;-8441.389000000001;-239.49990000000003;6870.31188
-44002.483700000004;-10477.5;-232.11610000000002;6870.71612
-42444.719300000004;-12442.3083;-187.17170000000002;6871.18188
-40537.5431;-14270.3008;-113.6481;6871.70496
-38336.4835;-15915.951700000001;-9.9023;6872.28074
-35911.8883;-17357.1074;132.6141;6872.90417
-33329.2033;-18589.2713;312.81620000000004;6873.56984
-30657.3164;-19630.706400000003;537.3398000000001;6874.2721200000005
-27944.724700000002;-20516.9563;804.9831;6875.00521
-25216.510400000003;-21288.6166;1107.6783;6875.763140000001
-22480.7628;-21987.908300000003;1440.515;6876.53982
-19724.8601;-22644.641600000003;1790.2035;6877.32919
-16933.5047;-23283.7089;2147.0254;6878.12525
-14079.0454;-23922.607900000003;2502.5071000000003;6878.92219
-11125.569500000001;-24567.8632;2848.8763000000004;6879.71437
-8029.992;-25209.3074;3177.7159;6880.496450000001
-4761.0917;-25814.4912;3484.3486000000003;6881.26349
-1304.834;-26341.2742;3768.6086;6882.01096
2339.0095;-26739.389000000003;4031.4757000000004;6882.734780000001
6145.1672;-26954.4484;4274.7273000000005;6883.4314
10062.0885;-26940.658300000003;4501.4425;6884.0977
14024.946;-26668.107600000003;4714.0204;6884.73103
17961.1885;-26125.2423;4920.216600000001;6885.32916
21798.5705;-25315.6052;5118.2264000000005;6885.89032
25465.829;-24263.3037;5308.0841;6886.413310000001
28913.218800000002;-23006.372300000003;5491.3682;6886.89761
32115.3816;-21584.3519;5668.3778;6887.343150000001
35056.054000000004;-20029.6313;5837.2889000000005;6887.75026
37730.0192;-18370.8602;5994.581;6888.11963
40134.529800000004;-16628.0288;6135.1404;6888.45229
42281.9018;-14819.1604;6259.6124;6888.74957
44181.173200000005;-12932.0979;6362.3345;6889.01298
45815.0409;-10955.7386;6436.8231000000005;6889.24423
47159.406;-8891.315700000001;6482.780500000001;6889.44518
48185.465800000005;-6753.590200000001;6454.8105000000005;6889.6177800000005
48837.499200000006;-4491.1699;6511.472400000001;6889.763940000001
49106.1995;-2223.1116;6512.4673;6889.88541
48943.6382;46.3061;6512.3239;6889.98387
48317.7635;2234.9475;6560.116;6890.06084
47230.584800000004;4226.8783;6731.8211;6890.11765
45711.094000000005;5799.3503;7230.6374000000005;6890.1553300000005
43815.9409;6290.891500000001;8554.8309;6890.17462
41598.5636;872.3232;11836.7162;6890.175969999999
39117.6868;-12036.1661;4650.3568000000005;6890.159549999999
36465.7303;-13658.7293;488.5599;6890.12535
33792.202000000005;-14076.838600000001;-983.0377000000001;6890.07305
31161.2333;-14203.255000000001;-1568.5735;6890.00209
28644.590500000002;-14078.0701;-1894.4530000000002;6889.91157
26307.255500000003;-13724.1488;-2115.1173;6889.80042
24215.605300000003;-13182.8724;-2289.087;6889.6674
22418.741;-12510.136400000001;-2443.0222000000003;6889.51104
20943.9761;-11780.2145;-2594.7037;6889.3297
19789.3504;-11065.9365;-2752.6208;6889.1217400000005
18927.8233;-10435.197;-2926.7796000000003;6888.8854599999995
18316.066600000002;-9942.109400000001;-3119.3788;6888.61921
17898.9513;-9627.063400000001;-3332.9472;6888.32137
17616.005100000002;-9517.0611;-3562.7007000000003;6887.99048
17405.596400000002;-9628.688100000001;-3807.8942;6887.62525
-27204.3662;-20703.1325;-2550.2406;6875.14631
-30023.322200000002;-19325.7472;-2461.4184;6874.41409
-32543.308200000003;-17857.9411;-2399.8619000000003;6873.7095899999995
-34770.1702;-16334.4338;-2360.3894;6873.03868
-36713.789000000004;-14789.2253;-2326.4749;6872.40714
-38384.9841;-13247.7368;-2297.2901;6871.82052
-39810.079300000005;-11741.6433;-2237.4797000000003;6871.28405
-41020.4657;-10277.0789;-2148.3094;6870.8025099999995
-42036.9467;-8871.2822;-2011.1324000000002;6870.380230000001
-42915.5515;-7552.7523;-1834.9591;6870.021140000001
-43720.330500000004;-6125.3238;-1660.4386000000002;6869.728679999999
-44393.696800000005;-5069.0864;-1039.1407000000002;6869.505770000001
-45022.875;-3775.8948;-591.9387;6869.35463
-45602.2243;-2506.8846000000003;261.29130000000004;6869.27676
-46122.1865;-631.6945000000001;1105.7987;6869.27303
-46536.5264;-1078.6892;307.8034;6869.3435899999995
-46784.0328;-2560.8481;-325.93940000000003;6869.48791
-46813.7128;-4226.0052000000005;-741.0451;6869.70473
-46570.0333;-6115.2573;-1070.3953000000001;6869.99207
-45973.048800000004;-8137.335;-1529.285;6870.347299999999
-45007.787000000004;-10170.4238;-1840.3472000000002;6870.767150000001
-43671.8029;-12183.302800000001;-2091.3634;6871.24771
-41986.904;-14134.0635;-2278.9543000000003;6871.784560000001
-39974.0876;-15982.364000000001;-2388.0583;6872.372850000001
-37677.2664;-17706.7939;-2412.7045000000003;6873.00738
-35130.5146;-19300.4257;-2343.6622;6873.682640000001
-32370.1955;-20753.587900000002;-2195.1513;6874.392890000001
-29425.0734;-22071.253800000002;-1963.3103;6875.1322900000005
-26324.6267;-23258.8852;-1654.5404;6875.89483
-23090.7372;-24324.2648;-1286.2016;6876.67445
-19734.1372;-25276.0445;-870.885;6877.46512
-16264.911900000001;-26118.985200000003;-423.64700000000005;6878.260850000001
-12685.7525;-26857.037800000002;39.0925;6879.05588
-9000.245200000001;-27489.911500000002;502.1863;6879.84471
-5203.2778;-28008.5999;947.9836;6880.6222
-1298.6592;-28397.1041;1365.1243000000002;6881.38355
2708.5382;-28638.0449;1744.5586;6882.12428
6806.2429;-28700.229300000003;2081.4051;6882.8404
10962.400300000001;-28550.865700000002;2373.6905;6883.52837
15128.9971;-28167.003200000003;2621.5813000000003;6884.185100000001
19254.7997;-27537.358900000003;2829.5036;6884.808129999999
23287.054500000002;-26653.463900000002;3004.2563;6885.395600000001
27162.343800000002;-25520.287;3149.5697;6885.946150000001
30823.333700000003;-24157.9663;3269.6771000000003;6886.45892
34227.4919;-22607.6431;3364.4444000000003;6886.93351
37355.0731;-20896.8293;3438.5248;6887.37002
40186.9495;-19055.7193;3488.5243;6887.768929999999
42717.3796;-17108.9358;3510.7669;6888.131020000001
44942.5737;-15075.687100000001;3498.3029;6888.45741
46856.5157;-12963.737000000001;3447.9101;6888.74949
48447.3102;-10779.4954;3356.1208;6889.00881
49693.423500000004;-8541.633;3204.5166000000004;6889.23699
50559.3087;-6338.3873;2911.9469;6889.4357199999995
51079.0775;-4020.5804000000003;2821.5437;6889.60675
51230.611800000006;-1606.5543;2929.0731;6889.7519
50939.4112;715.8233;2619.3894;6889.872969999999
50217.039800000006;2943.9491000000003;2403.8337;6889.971640000001
49097.8962;5037.1320000000005;2305.7119000000002;6890.049390000001
47619.442;6922.5339;2447.0417;6890.10747
45823.415400000005;8479.098100000001;3150.4141;6890.1467999999995
43762.3513;9056.9058;5496.9942;6890.168
41499.828700000005;605.5251000000001;11869.8174;6890.1714
39053.125;-10825.0172;7067.6254;6890.1571
36485.4191;-13008.2582;4381.8365;6890.12499
33896.597200000004;-13927.2962;3128.2207000000003;6890.07468
31322.2402;-14397.407200000001;2345.8241000000003;6890.005480000001
28804.015300000003;-14579.570800000001;1709.5825;6889.91636
26403.3344;-14523.9686;1114.7176;6889.806100000001
24183.072200000002;-14279.1812;528.2385;6889.67327
22190.191600000002;-13904.0467;-59.1338;6889.516259999999
20447.675300000003;-13461.5777;-644.1159;6889.33343
18962.8332;-13020.784000000001;-1220.0954000000002;6889.12321
17709.2019;-12645.4313;-1779.8220000000001;6888.88408
16645.3234;-12378.6527;-2320.1195000000002;6888.61455
15722.7235;-12256.1658;-2838.3592000000003;6888.31312
14884.5454;-12296.6111;-3333.5613000000003;6887.97835
14078.0157;-12505.8821;-3806.4505000000004;6887.608980000001
-30661.2386;-18576.8838;-4683.4429;6875.086770000001
-33213.1402;-17310.744000000002;-4507.0184;6874.36142
-35513.5124;-15921.747200000002;-4347.7789;6873.6650899999995
-37540.972200000004;-14432.753900000002;-4192.2168;6873.00359
-39276.723300000005;-12887.7382;-4029.3318000000004;6872.38262
-40721.4617;-11329.011900000001;-3846.1191000000003;6871.807600000001
-41882.9604;-9796.5846;-3637.4713;6871.283640000001
-42778.9047;-8336.4468;-3383.6982000000003;6870.81542
-43468.4894;-6955.8046;-3112.9308;6870.407230000001
-43999.4118;-5707.4008;-2791.6607000000004;6870.06287
-44425.502700000005;-4672.338900000001;-2325.5494000000003;6869.7856
-44817.7125;-3705.7365;-1907.4037;6869.57808
-45220.1989;-2914.2726000000002;-1289.3201000000001;6869.44235
-45659.9657;-2249.0742;-33.1784;6869.37975
-46130.917;-896.7829;1161.3162;6869.3909699999995
-46593.611000000004;-1270.4939000000002;608.4819;6869.47598
-46991.579900000004;-2347.0048;42.6997;6869.63408
-47277.2514;-3709.9241;-376.2027;6869.86386
-47361.5469;-5347.188;-944.3161;6870.1632199999995
-47174.3739;-7123.6434;-1425.5176000000001;6870.52945
-46677.572;-9024.5633;-1839.557;6870.9591900000005
-45842.381;-11012.437;-2187.7217;6871.448560000001
-44645.657400000004;-13048.837800000001;-2469.0572;6871.993060000001
-43079.500700000004;-15091.302800000001;-2674.6364000000003;6872.58768
-41157.334500000004;-17116.6534;-2800.5905000000002;6873.22706
-38871.3739;-19101.0825;-2846.8095000000003;6873.90557
-36230.7369;-21010.2209;-2814.7079000000003;6874.61737
-33251.4769;-22817.3077;-2709.0729;6875.35646
-29954.316700000003;-24498.4597;-2534.6926000000003;6876.11682
-26358.4565;-26029.1359;-2303.5223;6876.89241
-22493.8429;-27381.6829;-2024.4398;6877.67728
-18393.8662;-28534.0397;-1707.9049;6878.46563
-14102.001100000001;-29465.243000000002;-1368.8819;6879.25186
-9663.528900000001;-30166.0278;-1021.7422;6880.03053
-5115.9251;-30627.858200000002;-677.2766;6880.796480000001
-504.90740000000005;-30844.3708;-348.6329;6881.544890000001
4134.0807;-30816.6741;-46.2924;6882.27143
8761.8163;-30536.878500000003;221.50500000000002;6882.972350000001
13339.8974;-30008.475700000003;444.5468;6883.64447
17829.8545;-29218.4972;616.9737;6884.285100000001
22173.7717;-28173.637600000002;734.1698;6884.89212
26330.456400000003;-26886.4643;792.5691;6885.46396
30249.461900000002;-25369.2025;791.8759;6885.99942
33886.532100000004;-23651.2963;729.7229;6886.49786
37202.3886;-21763.291400000002;607.9002;6886.95913
40176.9355;-19749.9421;434.5761;6887.3835
42802.7391;-17636.0122;213.79780000000002;6887.77156
45072.466100000005;-15456.428100000001;-56.1387;6888.12426
46992.7209;-13225.3063;-368.0668;6888.442730000001
48553.1011;-10955.2034;-714.1201;6888.7282000000005
49747.005300000004;-8661.5259;-1085.2987;6888.9820899999995
50565.875100000005;-6360.3692;-1480.1439;6889.20596
50993.7871;-4038.7606;-2006.9278000000002;6889.4015
51062.122500000005;-1864.2448000000002;-2225.5647;6889.57047
50793.9674;266.688;-2576.6787;6889.71461
50189.559100000006;2326.4811;-2858.418;6889.83559
49270.160800000005;4270.9727;-3036.9415000000004;6889.93486
48082.6239;6098.3139;-3029.0876000000003;6890.0138
46674.6413;7832.6274;-2688.4687000000004;6890.073600000001
45082.2664;9497.185300000001;-1551.6089000000002;6890.115140000001
43339.9366;10552.1797;2443.8266000000003;6890.13896
41412.200000000004;436.05830000000003;11984.8266;6890.1453200000005
39406.3958;-8719.8781;9421.3902;6890.13426
37280.709;-11225.5354;7749.318300000001;6890.10553
35035.6259;-12626.440400000001;6788.024;6890.05862
32693.6528;-13602.652900000001;6043.9808;6889.99267
30286.5455;-14307.945000000002;5377.0239;6889.9065200000005
27865.3516;-14789.413100000002;4738.5869;6889.79881
25488.7722;-15077.3981;4108.4753;6889.668070000001
23213.3047;-15206.788;3481.2873;6889.5127
21082.2615;-15226.9968;2860.1456000000003;6889.33107
19116.9754;-15196.4959;2249.4063;6889.12149
17316.9107;-15167.292500000001;1652.1126000000002;6888.88225
15657.830100000001;-15190.4694;1072.1398000000002;6888.611650000001
14102.306400000001;-15302.432200000001;511.76320000000004;6888.30807
12598.1632;-15528.2247;-26.2745;6887.970060000001
11094.1337;-15873.155900000002;-544.5088000000001;6887.596350000001
-33518.9447;-17456.6222;-3981.2355000000002;6875.67233
-35891.7327;-16273.9591;-3895.0421;6874.9252400000005
-38035.761;-14943.181100000002;-3790.4892;6874.2033200000005
-39917.760800000004;-13498.2559;-3675.0996;6873.51248
-41505.4003;-11974.7723;-3541.6147;6872.85862
-42781.2853;-10415.7826;-3399.7675000000004;6872.247469999999
-43737.5809;-8870.7805;-3245.3762;6871.68447
-44397.0562;-7398.1468;-3108.4536000000003;6871.17465
-44818.071500000005;-6002.9402;-3023.6157000000003;6870.72253
-45064.8831;-4817.4478;-2633.3797;6870.33216
-45162.413100000005;-3795.3614000000002;-2330.6721000000002;6870.0069699999995
-45214.7658;-2938.3536;-2138.4871000000003;6869.749890000001
-45293.3278;-2286.48;-1915.2689;6869.56334
-45451.3144;-1916.7911000000001;-1524.7191;6869.44908
-45704.0506;-2045.9859000000001;-104.72370000000001;6869.4082
-46054.0673;-1427.565;1250.2389;6869.44113
-46475.0327;-1783.5659;1147.9444;6869.54763
-46919.0621;-2595.126;988.509;6869.72681
-47315.870800000004;-3687.9218;821.7277;6869.9771200000005
-47583.517;-5092.8891;471.6123;6870.2963
-47626.667400000006;-6692.1634;226.8305;6870.68141
-47394.9752;-8481.3424;9.111600000000001;6871.12895
-46831.586;-10431.058700000001;-183.17600000000002;6871.634929999999
-45898.3697;-12500.759600000001;-343.2984;6872.19488
-44563.2284;-14654.319800000001;-476.24600000000004;6872.8038
-42804.6996;-16850.2936;-578.919;6873.45633
-40614.232500000006;-19041.9585;-653.5536000000001;6874.146860000001
-37994.3338;-21189.4777;-700.1018;6874.86963
-34952.474500000004;-23252.431800000002;-724.2245;6875.61868
-31504.5695;-25190.104900000002;-728.6176;6876.38779
-27673.7645;-26964.286900000003;-716.1608;6877.17072
-23489.899800000003;-28534.1263;-688.0185;6877.96147
-18991.2086;-29857.283300000003;-642.2745;6878.75429
-14235.4496;-30893.5391;-582.3744;6879.5436500000005
-9289.1591;-31618.5083;-516.8729000000001;6880.32425
-4216.8896;-32010.8247;-456.0122;6881.09109
906.3899;-32059.264900000002;-410.90680000000003;6881.83951
6009.3248;-31759.705100000003;-395.16;6882.56523
11017.7803;-31114.7671;-424.454;6883.264480000001
15854.4706;-30136.3164;-512.1963000000001;6883.93412
20450.3455;-28847.747300000003;-671.0312;6884.571640000001
24734.0222;-27279.919;-908.642;6885.17509
28646.3656;-25485.8313;-1227.0623;6885.743020000001
32153.6251;-23524.7851;-1625.5667;6886.274469999999
35241.688;-21456.5318;-2095.7285;6886.76883
37918.0817;-19331.5632;-2629.5015000000003;6887.22588
40191.6623;-17191.4826;-3213.4728;6887.64574
42093.3232;-15084.901600000001;-3830.259;6888.02895
43669.4467;-13020.9171;-4462.5676;6888.37632
44939.0883;-11004.7193;-5096.9739;6888.68891
45923.590500000006;-9041.4215;-5714.3048;6888.96796
46642.2673;-7129.0221;-6297.634;6889.214910000001
47103.4138;-5256.759300000001;-6858.9103000000005;6889.43138
47291.0573;-3338.3698;-7492.8787;6889.619070000001
47300.127100000005;-1755.3282000000002;-7675.488600000001;6889.77975
47098.0135;-97.44930000000001;-7966.8640000000005;6889.915150000001
46715.3972;1515.8307;-8145.2352;6890.0268399999995
46176.7519;3099.6497;-8172.538500000001;6890.11628
45504.9237;4707.0374;-7987.3132000000005;6890.1848
44723.823000000004;6457.327200000001;-7427.102000000001;6890.2334900000005
43836.230800000005;8614.571600000001;-5909.679300000001;6890.26325
42805.3764;11155.7261;164.3553;6890.27473
41651.4925;956.3556000000001;11774.9743;6890.2682700000005
40354.7114;-5683.905400000001;11117.294;6890.24388
38874.2104;-8380.391800000001;10230.4288;6890.20131
37194.7172;-10162.9982;9606.325200000001;6890.13995
35331.351800000004;-11571.7518;9073.2557;6890.05897
33311.6183;-12721.508800000001;8592.4172;6889.9573
31190.537;-13655.342900000001;8136.425700000001;6889.83372
29026.817600000002;-14396.4971;7688.3032;6889.68681
26872.3849;-14979.0889;7241.4124;6889.51497
24773.4261;-15444.34;6788.4411;6889.31653
22747.951100000002;-15842.978000000001;6331.131;6889.08976
20795.383100000003;-16221.438900000001;5869.1434;6888.83296
18897.3928;-16619.7268;5405.9213;6888.54449
17020.6493;-17064.019800000002;4944.3638;6888.22285
15122.499300000001;-17570.3194;4490.5368;6887.86672
13158.782500000001;-18139.4768;4049.9346;6887.475
-36603.7768;-16611.7891;38.9829;6875.40779
-38805.6302;-15257.2626;-31.2756;6874.665980000001
-40747.8833;-13797.904400000001;-111.3574;6873.95125
-42404.4973;-12254.186;-202.7307;6873.269560000001
-43749.7558;-10656.9632;-308.2713;6872.62679
-44768.707;-9049.0789;-429.9123;6872.0287
-45461.197100000005;-7485.7523;-603.7407000000001;6871.48079
-45888.745800000004;-5998.0278;-828.1988;6870.98809
-46080.193900000006;-4672.0062;-718.9987;6870.55507
-46047.8681;-3482.5532000000003;-862.9014000000001;6870.18561
-45919.8936;-2508.4357;-1030.3407;6869.88298
-45777.8148;-1743.1209000000001;-1193.5806;6869.6498
-45678.286400000005;-1193.1444000000001;-1362.5539;6869.48817
-45651.5944;-1083.1712;-1454.2859;6869.399530000001
-45712.045000000006;-2063.8377;-46.728500000000004;6869.38472
-45866.4447;-2173.8602;1283.2178000000001;6869.443929999999
-46079.3848;-2729.7405000000003;1623.4930000000002;6869.57667
-46300.8282;-3581.5592;1808.1155;6869.78185
-46470.8978;-4631.9637;2108.1261;6870.05772
-46529.3459;-5981.3729;2080.8404;6870.40181
-46379.4381;-7507.981900000001;2080.0836;6870.8109699999995
-45968.6544;-9208.5738;2053.216;6871.2815
-45253.3839;-11054.197400000001;1985.9198000000001;6871.809179999999
-44198.910500000005;-13010.128;1874.9475;6872.38933
-42773.0351;-15043.5184;1730.9451000000001;6873.016850000001
-40960.798800000004;-17111.5008;1551.5946000000001;6873.68629
-38751.1119;-19179.3354;1346.5106;6874.39195
-36143.7655;-21204.6139;1121.1781;6875.1278600000005
-33141.7297;-23154.2255;878.1203;6875.88781
-29756.284300000003;-24980.5456;623.4307;6876.66546
-26007.8842;-26647.4369;364.11740000000003;6877.45474
-21917.181800000002;-28115.0445;102.9178;6878.24996
-17510.7775;-29331.640600000002;-168.07250000000002;6879.04546
-12848.0023;-30250.0635;-449.7977;6879.8358100000005
-7981.919900000001;-30825.945600000003;-751.3221000000001;6880.61602
-3002.3071;-31023.9078;-1075.0916;6881.3813900000005
1999.8500000000001;-30821.973400000003;-1430.2406;6882.1276100000005
6918.5994;-30217.666;-1821.5601000000001;6882.85079
11655.949400000001;-29226.711000000003;-2254.746;6883.54741
16110.3881;-27882.7884;-2733.4057000000003;6884.214379999999
20196.3151;-26242.7579;-3257.2666000000004;6884.84904
23851.6644;-24373.457000000002;-3823.7385000000004;6885.4492199999995
27033.1765;-22355.686;-4427.4328000000005;6886.01318
29730.031300000002;-20271.3882;-5061.5597;6886.5397
31960.063100000003;-18202.1243;-5719.3665;6887.02807
33765.9349;-16208.6026;-6390.3487000000005;6887.47804
35206.6333;-14338.7103;-7069.5292;6887.88978
36350.1053;-12619.9555;-7743.751;6888.2639
37264.8094;-11057.7754;-8401.5278;6888.601310000001
38013.6213;-9645.579300000001;-9032.9871;6888.9032
38651.816;-8359.9312;-9622.447900000001;6889.17096
39222.2623;-7168.534000000001;-10157.0106;6889.4061
39735.6281;-6045.844300000001;-10628.1656;6889.610299999999
40207.1987;-4938.0788;-11030.3133;6889.785339999999
40637.9035;-3819.4699;-11370.864000000001;6889.93302
41052.2833;-2696.3008;-11567.653600000001;6890.05511
41456.5435;-1672.585;-11585.1265;6890.15319
41821.5916;-314.3838;-11542.7168;6890.228690000001
42129.7113;1212.0973000000001;-11330.703800000001;6890.2829
42375.2102;3202.8628000000003;-10776.0021;6890.316890000001
42508.213;6277.6286;-9247.3253;6890.33155
42470.9556;11266.0532;-615.8453000000001;6890.32763
