time_stamp,radius,colat,lon,X,Y,Z,flags_b,flags_q,Kp10,dDst,Br,Btheta,Bphi
6832.340277777777,6885.43116,107.9688273,175.8607108,24887.9182,5380.135200000001,-21947.575,0,0,19.333333333343035,0.3332266751923103,21947.575,-24887.9182,5380.135200000001
6832.340972222222,6885.94166,111.76364509999999,175.7785664,23812.847400000002,5588.2871000000005,-25532.1266,0,0,19.316666666665697,0.3665573420939443,25532.1266,-23812.847400000002,5588.2871000000005
6832.341666666666,6886.41629,115.5574965,175.7055622,22549.332700000003,5790.7708,-28893.4202,0,0,19.300000000010186,0.3998880089519259,28893.4202,-22549.332700000003,5790.7708
6832.342361111111,6886.85505,119.3503405,175.64416749999998,21134.134400000003,5989.451,-32007.9591,0,0,19.28333333333285,0.43321867585355966,32007.9591,-21134.134400000003,5989.451
6832.343055555555,6887.258350000001,123.1421301,175.5974043,19600.4758,6178.2488,-34864.8736,0,0,19.266666666677338,0.46654934271154147,34864.8736,-19600.4758,6178.2488
6832.34375,6887.62692,126.93280759999999,175.56905949999998,17975.012000000002,6356.5483,-37463.2626,0,0,19.25,0.49988000961317525,37463.2626,-17975.012000000002,6356.5483
6832.344444444445,6887.96187,130.722299,175.5639934,16273.2711,6519.702700000001,-39807.9596,0,0,19.233333333322662,0.533210676514809,39807.9596,-16273.2711,6519.702700000001
6832.345138888889,6888.26458,134.5105053,175.58859769999998,14505.6424,6667.5816,-41908.0898,0,0,19.21666666666715,0.5665413433727908,41908.0898,-14505.6424,6667.5816
6832.345833333334,6888.53657,138.2972874,175.6515001,12662.0826,6796.5622,-43769.7197,0,0,19.199999999989814,0.5998720102744246,43769.7197,-12662.0826,6796.5622
6832.346527777778,6888.779560000001,142.082445,175.76468699999998,10725.5165,6900.1886,-45369.1672,0,0,19.183333333334303,0.6332026771324062,45369.1672,-10725.5165,6900.1886
6832.347222222223,6888.995370000001,145.8656786,175.9453694,8701.3791,6982.3172,-46681.4568,0,0,19.166666666656965,0.6665333440340402,46681.4568,-8701.3791,6982.3172
6832.347916666667,6889.1858600000005,149.6465266,176.2192328,6534.5182,7157.4155,-47672.4588,0,0,19.150000000001455,0.6998640108920218,47672.4588,-6534.5182,7157.4155
6832.3486111111115,6889.35275,153.4242447,176.6264416,4411.9403,7073.0638,-48335.802200000006,0,0,19.133333333324117,0.7331946777936558,48335.802200000006,-4411.9403,7073.0638
6832.3493055555555,6889.49763,157.1975698,177.2335584,2143.2727,7182.667100000001,-48564.771100000005,0,0,19.116666666668607,0.7665253446516374,48564.771100000005,-2143.2727,7182.667100000001
6832.35,6889.62201,160.9642029,178.15948079999998,-115.56410000000001,7208.685600000001,-48348.502700000005,0,0,19.09999999999127,0.7998560115532711,48348.502700000005,115.56410000000001,7208.685600000001
6832.350694444444,6889.72721,164.71953739999998,179.63913599999998,-2257.9979000000003,7313.4655,-47655.1978,0,0,19.08333333333576,0.8331866784112529,47655.1978,2257.9979000000003,7313.4655
6832.351388888889,6889.8143,168.45292769999998,-177.7915309,-4137.8989,7582.175200000001,-46499.293600000005,0,0,19.06666666665842,0.8665173453128867,46499.293600000005,4137.8989,7582.175200000001
6832.352083333333,6889.88405,172.1335206,-172.6062218,-5459.3709,8232.9442,-44914.519700000004,0,0,19.05000000000291,0.8998480121708683,44914.519700000004,5459.3709,8232.9442
6832.352777777778,6889.93692,175.6265444,-158.4581326,-4963.472000000001,9989.0174,-42955.2706,0,0,19.033333333325572,0.9331786790725023,42955.2706,4963.472000000001,9989.0174
6832.353472222222,6889.9730899999995,177.7487094,-98.6673701,5893.0002,10825.472,-40681.880300000004,0,18,19.016666666670062,0.9665093459304839,40681.880300000004,-5893.0002,10825.472
6832.354166666667,6889.9925,175.5611319,-40.308407599999995,13114.9505,1661.5349,-38169.2253,0,18,18.999999999992724,0.9998400128321177,38169.2253,-13114.9505,1661.5349
6832.354861111111,6889.99484,172.0606559,-26.5088667,13787.961200000002,-1174.9455,-35530.7149,0,18,18.983333333337214,0.9834106790368713,35530.7149,-13787.961200000002,-1174.9455
6832.355555555556,6889.97954,168.3784919,-21.4075924,14012.0076,-2112.8895,-32887.620200000005,0,6,18.966666666659876,0.9667413452664398,32887.620200000005,-14012.0076,-2112.8895
6832.35625,6889.94571,164.6446608,-18.8695702,14013.9874,-2508.8273,-30301.9,0,6,18.950000000004366,0.9500720115178398,30301.9,-14013.9874,-2508.8273
6832.356944444445,6889.89218,160.8892688,-17.4047605,13787.6442,-2706.8378000000002,-27851.159600000003,0,6,18.933333333327028,0.9334026777474085,27851.159600000003,-13787.6442,-2706.8378000000002
